TIMESTAMP,RECORD,Rain_mm_Tot,PanLevel,AirTC_Avg,RH,T107_C_Avg,PTemp_C,AirTC_Max,AirTC_TMx,RH_Max,RH_TMx,T107_C_Max,T107_C_TMx,WS_ms_Max,WS_ms_TMx,AirTC_Min,AirTC_TMn,RH_Min,RH_TMn,T107_C_Min,T107_C_TMn,WS_ms_Min,WS_ms_TMn,SlrkW_2_Avg,SlrMJ_2_Tot,PAR_Den_Avg,PAR_Tot_Tot,BP_mmHg,AirTC_Std,T107_C_Std,SlrkW_2_Std,PAR_Den_Std,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,WS_ms_Std,WindDir_Hst(1),WindDir_Hst(2),WindDir_Hst(3),WindDir_Hst(4),WindDir_Hst(5),WindDir_Hst(6),WindDir_Hst(7),WindDir_Hst(8),BattV,
TS,RN,mm,inches,Deg C,%,Deg C,Deg C,Deg C,Deg C,%,%,Deg C,Deg C,meters/second,meters/second,Deg C,Deg C,%,%,Deg C,Deg C,meters/second,meters/second,kW/m^2,MJ/m^2,umol/s/m^2,mmol/m^2,mmHg,Deg C,Deg C,kW/m^2,umol/s/m^2,meters/second,Deg,Deg,meters/second,degrees,degrees,degrees,degrees,degrees,degrees,degrees,degrees,Volts,
,,Tot,Smp,Avg,Smp,Avg,Smp,Max,TMx,Max,TMx,Max,TMx,Max,TMx,Min,TMn,Min,TMn,Min,TMn,Min,TMn,Avg,Tot,Avg,Tot,Smp,Std,Std,Std,Std,WVc,WVc,WVc,Std,"Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02",Smp,Comentarios
7/15/2015 0:00,553,0.1,1.724,27.06,91.5,29.16,25.85,32.78,7/15/2015 12:57,100,7/15/2015 0:00,31.54,7/15/2015 13:14,3.795,7/15/2015 10:36,22.53,7/15/2015 4:43,53.68,7/15/2015 12:01,27.22,7/15/2015 6:58,0,7/15/2015 0:00,107.6,0.923461,34.97,3020.507,765.5,3.107,1.41,166.2,74.41,0.527,129.8,62.44,0.539,0.068,0.06,0.088,0.136,0.061,0.034,0.037,0.042,12.25,Desconectado el Pan 
7/16/2015 0:00,554,0,1.723,27.22,95.1,28.99,24.98,31.82,7/16/2015 11:55,98.9,7/16/2015 4:47,30.47,7/16/2015 14:06,4.115,7/16/2015 11:25,23.63,7/16/2015 3:50,67.21,7/16/2015 11:57,27.75,7/16/2015 6:55,0,7/16/2015 0:00,72.12,0.6190692,64.01,5528.962,765.5,2.286,0.883,126.1,128.3,0.522,126.9,61.63,0.554,0.061,0.061,0.086,0.128,0.062,0.036,0.037,0.051,12.25,Desconectado el Pan 
7/17/2015 0:00,555,0,1.724,27.57,93.3,29.17,25.52,33.16,7/17/2015 15:09,99.1,7/17/2015 5:02,31.54,7/17/2015 13:29,3.236,7/17/2015 13:56,23.66,7/17/2015 4:53,46.19,7/17/2015 14:53,27.55,7/17/2015 6:32,0,7/17/2015 0:00,115.8,0.9937545,30.74,2655.798,765,3.134,1.294,173.7,84.8,0.481,136.7,60.57,0.515,0.063,0.048,0.069,0.137,0.058,0.028,0.034,0.044,12.23,Desconectado el Pan 
7/18/2015 0:00,556,0,1.72,26.27,98.7,28.88,22.98,31.93,7/18/2015 11:44,100,7/18/2015 6:30,30.47,7/18/2015 12:18,3.076,7/18/2015 12:47,22.83,7/18/2015 23:49,56.43,7/18/2015 15:48,27.58,7/18/2015 7:04,0,7/18/2015 0:00,78.92,0.677415,26.78,2313.595,764.7,2.899,0.932,118.2,41.59,0.379,151.1,61.19,0.476,0.045,0.025,0.046,0.095,0.056,0.025,0.032,0.055,12.24,Desconectado el Pan 
7/19/2015 0:00,557,5.2,1.722,26.05,93.8,28.65,24.28,32.09,7/19/2015 14:39,100,7/19/2015 1:54,30.99,7/19/2015 13:12,2.996,7/19/2015 12:48,21.09,7/19/2015 6:13,48.79,7/19/2015 12:18,26.73,7/19/2015 6:57,0,7/19/2015 0:00,109,0.9355597,28.38,2451.138,764.7,3.6,1.379,160.6,53.22,0.431,144.7,48.59,0.503,0.035,0.038,0.084,0.15,0.054,0.023,0.025,0.02,12.24,Desconectado el Pan 
7/20/2015 0:00,558,1.5,1.723,26.85,99.4,29.05,24.42,32.42,7/20/2015 11:32,100,7/20/2015 3:14,31.3,7/20/2015 13:13,3.316,7/20/2015 11:44,22.32,7/20/2015 6:00,57.53,7/20/2015 15:41,27.26,7/20/2015 7:06,0,7/20/2015 0:00,102.9,0.8829294,43.13,3725.749,764.6,3.174,1.339,159.1,82.5,0.448,136.4,51.14,0.543,0.043,0.047,0.087,0.14,0.046,0.024,0.028,0.035,12.23,Desconectado el Pan 
7/21/2015 0:00,559,7.4,1.724,27.41,96.9,29.34,25.37,32.94,7/21/2015 13:19,100,7/21/2015 2:49,31.84,7/21/2015 13:22,3.076,7/21/2015 10:36,24.17,7/21/2015 5:16,56.77,7/21/2015 13:47,27.72,7/21/2015 6:52,0,7/21/2015 0:00,112.7,0.9670267,30.01,2592.693,764.6,3.026,1.362,166.9,71.77,0.436,133.6,53.82,0.509,0.06,0.05,0.071,0.136,0.046,0.023,0.027,0.024,12.24,Desconectado el Pan 
7/22/2015 0:00,560,1.3,1.724,27.89,95.7,29.53,25.89,33.32,7/22/2015 15:40,100,7/22/2015 4:30,31.82,7/22/2015 13:52,5.313,7/22/2015 11:36,23.99,7/22/2015 5:49,58.64,7/22/2015 15:41,27.9,7/22/2015 6:54,0,7/22/2015 0:00,110,0.944177,193.4,16706.3,765.6,2.854,1.277,171.9,444.8,0.521,106.6,60.27,0.602,0.12,0.104,0.072,0.099,0.037,0.019,0.028,0.043,12.24,Desconectado el Pan 
7/23/2015 0:00,561,0,1.724,28.49,92.6,29.6,26.01,34.04,7/23/2015 13:29,96,7/23/2015 0:02,31.91,7/23/2015 13:36,2.996,7/23/2015 13:08,25.88,7/23/2015 23:54,53.12,7/23/2015 15:03,28.25,7/23/2015 6:47,0,7/23/2015 0:00,103.6,0.8888243,124.6,10766.88,766.2,2.467,1.151,161,365.1,0.521,133.8,57.9,0.502,0.056,0.063,0.086,0.177,0.054,0.03,0.028,0.029,12.25,Desconectado el Pan 
7/24/2015 0:00,562,0,1.722,27.85,97.9,29.74,23.9,34.02,7/24/2015 14:37,99.2,7/24/2015 6:45,32.51,7/24/2015 13:17,3.236,7/24/2015 10:47,23.75,7/24/2015 23:59,47.74,7/24/2015 13:58,28.02,7/24/2015 7:06,0,7/24/2015 0:00,117.8,1.011516,93,8035.555,765.5,3.381,1.442,178,349.7,0.436,137.9,52.83,0.547,0.046,0.052,0.071,0.128,0.055,0.027,0.026,0.031,12.23,Desconectado el Pan 
7/25/2015 0:00,563,0,1.723,27.21,94.5,29.6,25.04,33.94,7/25/2015 12:33,100,7/25/2015 4:34,32.56,7/25/2015 13:11,3.955,7/25/2015 11:58,22.79,7/25/2015 6:21,54.11,7/25/2015 10:52,27.6,7/25/2015 7:05,0,7/25/2015 0:00,107,0.9186376,147.2,12715.2,764.8,3.561,1.589,176.7,398.2,0.468,122.1,52.6,0.556,0.054,0.074,0.09,0.128,0.043,0.026,0.024,0.028,12.24,Desconectado el Pan 
7/26/2015 0:00,564,0,1.722,28.07,97.1,29.83,24.04,33.45,7/26/2015 14:11,97.1,7/26/2015 23:59,32.32,7/26/2015 14:36,4.914,7/26/2015 12:47,23.63,7/26/2015 23:58,52.02,7/26/2015 15:47,28.31,7/26/2015 6:53,0,7/26/2015 0:00,109.1,0.9366852,184.3,15918.17,765.2,2.839,1.355,167.4,439.4,0.647,127.5,58.44,0.592,0.073,0.1,0.121,0.193,0.063,0.033,0.033,0.03,12.23,Desconectado el Pan 
7/27/2015 0:00,565,0,1.725,27.09,89.5,29.52,26.31,33.59,7/27/2015 12:19,100,7/27/2015 5:21,32.92,7/27/2015 12:42,3.635,7/27/2015 11:14,22.01,7/27/2015 6:02,50.88,7/27/2015 12:22,27.52,7/27/2015 6:38,0,7/27/2015 0:00,85,0.7295239,31.77,2744.21,764.9,3.471,1.514,138.9,93,0.487,137.7,63.53,0.523,0.058,0.053,0.061,0.12,0.07,0.04,0.038,0.046,12.24,Desconectado el Pan 
7/28/2015 0:00,566,0,1.723,27.91,95,29.83,25.46,32.96,7/28/2015 15:20,98,7/28/2015 4:21,32.14,7/28/2015 12:44,3.476,7/28/2015 8:44,24.2,7/28/2015 4:07,54.51,7/28/2015 15:23,28.25,7/28/2015 6:46,0,7/28/2015 0:00,91.6,0.7859059,12.55,1084.186,764.7,2.732,1.261,126.3,30.11,0.472,117.3,54.05,0.524,0.062,0.088,0.089,0.121,0.043,0.021,0.022,0.026,12.24,Desconectado el Pan 
7/29/2015 0:00,567,0.8,1.724,27.34,90.4,30.1,25.49,33.78,7/29/2015 11:26,99.7,7/29/2015 6:28,33.45,7/29/2015 13:51,3.476,7/29/2015 8:45,22.81,7/29/2015 6:18,51.85,7/29/2015 13:49,27.88,7/29/2015 6:34,0,7/29/2015 0:00,101.9,0.8747672,51.4,4440.378,764.9,3.479,1.832,163.6,236.3,0.491,133.9,59.62,0.536,0.055,0.057,0.077,0.134,0.058,0.029,0.033,0.048,12.24,Desconectado el Pan 
7/30/2015 0:00,568,2.6,1.723,26.93,98.5,29.82,24.19,33.07,7/30/2015 13:58,100,7/30/2015 3:08,32.86,7/30/2015 14:03,3.715,7/30/2015 12:50,22.92,7/30/2015 4:24,54.6,7/30/2015 13:44,27.98,7/30/2015 6:42,0,7/30/2015 0:00,96.1,0.8244707,95.9,8287.608,765.1,3.125,1.46,155.6,214.3,0.495,143.3,63.49,0.535,0.051,0.052,0.063,0.132,0.068,0.037,0.035,0.057,12.23,Desconectado el Pan 
7/31/2015 0:00,569,1.2,1.723,27.11,90.3,29.52,25.55,32.39,7/31/2015 11:32,100,7/31/2015 6:25,31.48,7/31/2015 12:43,3.316,7/31/2015 13:27,24.11,7/31/2015 0:00,58.32,7/31/2015 11:28,28.16,7/31/2015 6:22,0,7/31/2015 0:00,62.59,0.5372561,12.69,1096.558,765.1,2.248,1.116,104.8,47.41,0.47,139.7,51.12,0.496,0.037,0.047,0.088,0.167,0.056,0.027,0.022,0.028,12.24,Desconectado el Pan 
8/1/2015 0:00,570,0,1.723,27.15,94.9,29.7,24.98,33.1,8/1/2015 11:51,100,8/1/2015 4:58,32.84,8/1/2015 13:46,3.476,8/1/2015 18:03,22.19,8/1/2015 6:16,58.49,8/1/2015 14:27,27.33,8/1/2015 6:36,0,8/1/2015 0:00,88.7,0.7615381,27.2,2349.896,764,3.397,1.765,144.5,43.9,0.481,144.2,68.28,0.539,0.06,0.037,0.052,0.11,0.068,0.036,0.046,0.073,12.24,Desconectado el Pan 
8/2/2015 0:00,571,1.1,1.725,26.93,89.4,29.61,27,32.48,8/2/2015 13:04,100,8/2/2015 3:15,32.72,8/2/2015 13:39,3.236,8/2/2015 12:14,22.99,8/2/2015 5:11,59.44,8/2/2015 11:50,27.77,8/2/2015 6:07,0,8/2/2015 0:00,83,0.7126949,18.87,1629.94,763.4,2.913,1.498,142.7,87.8,0.459,140.6,54.17,0.482,0.04,0.041,0.067,0.166,0.057,0.021,0.026,0.043,12.24,Desconectado el Pan 
8/3/2015 0:00,572,9.8,1.723,27.62,97.5,30.21,24.66,33.3,8/3/2015 13:42,100,8/3/2015 1:28,33.54,8/3/2015 13:49,3.236,8/3/2015 9:06,24.01,8/3/2015 5:42,51.56,8/3/2015 13:38,28.08,8/3/2015 6:54,0,8/3/2015 0:02,119.3,1.02358,35.5,3066.556,765,2.999,1.784,176.2,84.5,0.561,131.2,56.41,0.554,0.061,0.079,0.106,0.178,0.054,0.026,0.024,0.033,12.23,Desconectado el Pan 
8/4/2015 0:00,573,0.1,1.723,26.88,93.6,29.43,25.16,31.36,8/4/2015 9:41,100,8/4/2015 6:03,31.24,8/4/2015 12:01,3.236,8/4/2015 16:16,23.29,8/4/2015 5:33,66,8/4/2015 9:42,28.01,8/4/2015 6:49,0,8/4/2015 0:00,57.86,0.4966124,10.56,912.4967,765.2,2.301,1.026,97,24.82,0.432,134,56.24,0.468,0.041,0.051,0.073,0.128,0.052,0.02,0.029,0.038,12.24,Desconectado el Pan 
8/5/2015 0:00,574,0,1.723,27.49,95.6,29.96,24.57,33.85,8/5/2015 13:22,100,8/5/2015 5:41,33.92,8/5/2015 14:05,2.996,8/5/2015 11:08,22.83,8/5/2015 6:03,44.6,8/5/2015 12:28,27.49,8/5/2015 6:42,0,8/5/2015 0:00,121.3,1.041488,21.48,1855.765,763.9,3.679,2.065,186.5,39.53,0.488,142.9,61.36,0.538,0.058,0.049,0.072,0.12,0.062,0.032,0.037,0.058,12.23,Desconectado el Pan 
8/6/2015 0:00,575,5.4,1.722,26.49,100,29.6,23.61,33.16,8/6/2015 13:36,100,8/6/2015 6:06,32.58,8/6/2015 14:47,2.757,8/6/2015 12:07,22.31,8/6/2015 6:15,53.07,8/6/2015 14:18,27.61,8/6/2015 7:29,0,8/6/2015 0:00,90,0.7722283,83.7,7232.544,762.9,3.337,1.492,156.9,219.6,0.412,140.6,59.59,0.46,0.049,0.04,0.056,0.113,0.055,0.027,0.03,0.042,12.23,Desconectado el Pan 
8/7/2015 0:00,576,4.6,1.722,26.33,100,29.23,24.39,32.17,8/7/2015 13:54,100,8/7/2015 0:00,31.66,8/7/2015 13:54,3.396,8/7/2015 11:30,22.72,8/7/2015 5:52,58.85,8/7/2015 15:00,27.46,8/7/2015 6:52,0,8/7/2015 0:00,90.4,0.7757644,24.06,2078.523,762.4,2.95,1.299,152.7,134.5,0.379,153.1,44.91,0.482,0.024,0.027,0.056,0.145,0.06,0.026,0.018,0.024,12.23,Desconectado el Pan 
8/8/2015 0:00,577,3,1.722,26.67,97.3,29.19,24.19,31.36,8/8/2015 12:25,100,8/8/2015 0:00,31.02,8/8/2015 13:38,3.236,8/8/2015 13:06,24.26,8/8/2015 21:19,69.16,8/8/2015 12:45,27.98,8/8/2015 7:24,0,8/8/2015 0:00,65.6,0.5630615,28.71,2480.035,763.9,2.18,1.034,115.8,50.37,0.417,136,50.93,0.48,0.035,0.052,0.078,0.136,0.047,0.021,0.024,0.025,12.23,Desconectado el Pan 
8/9/2015 0:00,578,0,1.72,27.55,98.5,29.84,23.55,33.61,8/9/2015 13:59,98.7,8/9/2015 4:14,33.31,8/9/2015 14:26,3.555,8/9/2015 10:28,23.3,8/9/2015 23:58,48.59,8/9/2015 14:14,27.65,8/9/2015 6:29,0,8/9/2015 0:00,120.1,1.030948,10.78,931.2722,763.5,3.428,1.912,185.5,29.6,0.476,129.7,52.11,0.571,0.059,0.06,0.084,0.14,0.046,0.026,0.027,0.032,12.22,Desconectado el Pan 
8/10/2015 0:00,579,0,1.723,27.3,95.2,29.97,24.33,34.56,8/10/2015 13:39,99.7,8/10/2015 3:03,33.73,8/10/2015 14:22,3.076,8/10/2015 11:02,23.1,8/10/2015 2:38,49.74,8/10/2015 15:42,27.67,8/10/2015 6:42,0,8/10/2015 0:00,124,1.064129,43.49,3757.117,764.1,3.959,1.962,189.6,234.5,0.474,131.1,55.19,0.566,0.062,0.075,0.076,0.122,0.057,0.027,0.027,0.027,12.22,Desconectado el Pan 
8/11/2015 0:00,580,13.1,1.722,26.9,100,29.62,24.48,33.27,8/11/2015 14:08,100,8/11/2015 20:37,32.74,8/11/2015 14:13,4.275,8/11/2015 13:36,22.62,8/11/2015 6:20,52.55,8/11/2015 13:34,27.78,8/11/2015 6:27,0,8/11/2015 0:00,89.7,0.7698132,16.19,1398.703,764.3,3.407,1.448,151.9,38.11,0.534,135.9,64.56,0.579,0.064,0.054,0.071,0.139,0.061,0.03,0.042,0.073,12.23,Desconectado el Pan 
8/12/2015 0:00,581,0.1,1.723,27.13,98.5,29.55,24.63,32.99,8/12/2015 14:47,100,8/12/2015 0:00,32.19,8/12/2015 14:44,3.715,8/12/2015 12:23,23.01,8/12/2015 5:52,49.25,8/12/2015 14:11,27.63,8/12/2015 6:30,0,8/12/2015 0:00,114,0.9780986,7.74,668.6094,763.7,3.362,1.442,173.6,13.96,0.435,146.1,50.12,0.537,0.041,0.042,0.074,0.145,0.055,0.026,0.029,0.024,12.22,Desconectado el Pan 
8/13/2015 0:00,582,0,1.722,27.02,97.8,29.72,23.47,33.66,8/13/2015 13:21,100,8/13/2015 3:51,32.65,8/13/2015 14:21,2.916,8/13/2015 10:18,22.62,8/13/2015 6:12,50.66,8/13/2015 13:17,27.71,8/13/2015 7:18,0,8/13/2015 0:00,116.2,0.997286,13.1,1131.697,764.1,3.778,1.572,184.1,18.44,0.434,136.8,51.68,0.541,0.047,0.052,0.074,0.133,0.046,0.024,0.03,0.027,12.21,Desconectado el Pan 
8/14/2015 0:00,583,1.5,1.723,26.98,100,29.83,24.19,33.72,8/14/2015 13:18,100,8/14/2015 5:06,32.92,8/14/2015 14:23,3.476,8/14/2015 12:09,22.63,8/14/2015 5:51,47.03,8/14/2015 12:32,27.72,8/14/2015 7:05,0,8/14/2015 0:00,116.8,1.002257,29.44,2543.098,763.8,3.733,1.676,180.4,63.99,0.483,130.9,50.41,0.557,0.055,0.076,0.088,0.148,0.048,0.022,0.026,0.022,12.22,Desconectado el Pan 
8/15/2015 0:00,584,14.4,1.724,26.17,100,29.3,25.31,32.26,8/15/2015 13:25,100,8/15/2015 0:00,31.21,8/15/2015 14:05,4.035,8/15/2015 14:09,23.57,8/15/2015 5:54,69.48,8/15/2015 13:38,28.06,8/15/2015 7:03,0,8/15/2015 0:03,66.79,0.5732489,45.64,3942.746,763.8,2.344,0.917,121.9,110.7,0.323,137.6,50.14,0.484,0.041,0.041,0.05,0.097,0.031,0.013,0.024,0.027,12.21,Desconectado el Pan 
8/16/2015 0:00,585,15.3,1.72,25.15,100,28.86,23.04,32.2,8/16/2015 11:28,100,8/16/2015 0:00,30.82,8/16/2015 12:03,2.677,8/16/2015 8:11,22.98,8/16/2015 23:38,65.05,8/16/2015 11:29,27.89,8/16/2015 23:56,0,8/16/2015 0:01,46.78,0.4015517,32.07,2770.358,764.3,2.05,0.813,109.1,106.7,0.276,137.3,43.14,0.387,0.029,0.031,0.05,0.097,0.024,0.009,0.019,0.016,12.21,Desconectado el Pan 
8/17/2015 0:00,586,1.6,1.722,26.4,100,28.89,24.1,32.68,8/17/2015 13:55,100,8/17/2015 0:00,31.19,8/17/2015 14:21,2.757,8/17/2015 14:22,22.67,8/17/2015 6:11,53.81,8/17/2015 12:29,27.15,8/17/2015 6:50,0,8/17/2015 0:00,110.4,0.9475471,22.88,1976.037,763.9,3.235,1.326,182.1,44.89,0.418,143.2,54.85,0.522,0.044,0.043,0.059,0.124,0.053,0.03,0.032,0.035,12.22,Desconectado el Pan 
8/18/2015 0:00,587,2.7,1.722,26.84,99.5,29.23,24.04,32.69,8/18/2015 13:41,100,8/18/2015 0:00,31.49,8/18/2015 14:19,2.597,8/18/2015 11:36,23,8/18/2015 6:28,45.26,8/18/2015 13:24,27.6,8/18/2015 7:30,0,8/18/2015 0:00,115.4,0.9906877,92.7,8004.341,764.3,3.286,1.269,185.9,341.3,0.391,145.1,49.27,0.519,0.041,0.041,0.056,0.13,0.048,0.024,0.026,0.026,12.22,Desconectado el Pan 
8/19/2015 0:00,588,0,1.724,27.27,94.3,29.51,25.98,33.18,8/19/2015 12:21,100,8/19/2015 1:18,31.79,8/19/2015 14:16,2.916,8/19/2015 10:46,22.19,8/19/2015 6:12,58.34,8/19/2015 12:07,27.4,8/19/2015 7:18,0,8/19/2015 0:00,113.7,0.9755092,13.94,1203.848,763.9,3.548,1.493,183.3,25.25,0.435,114.9,65.75,0.519,0.063,0.051,0.047,0.094,0.043,0.028,0.045,0.065,12.23,Desconectado el Pan 
8/20/2015 0:00,589,0.8,1.723,26.76,100,29.17,25.04,32.24,8/20/2015 12:08,100,8/20/2015 4:02,30.44,8/20/2015 14:14,2.757,8/20/2015 14:02,22.16,8/20/2015 6:17,65.76,8/20/2015 12:37,27.72,8/20/2015 7:18,0,8/20/2015 0:00,61.96,0.5317978,107.3,9271.508,763,2.997,0.885,105.5,253.8,0.292,156.1,57.68,0.445,0.029,0.026,0.025,0.068,0.039,0.019,0.035,0.051,12.23,Desconectado el Pan 
8/21/2015 0:00,590,14.9,1.72,25.49,100,28.83,23.5,31.21,8/21/2015 11:00,100,8/21/2015 0:00,30.16,8/21/2015 15:48,3.476,8/21/2015 11:57,21.65,8/21/2015 12:16,75.75,8/21/2015 11:01,28.09,8/21/2015 23:55,0,8/21/2015 0:00,65.64,0.5634302,90.7,7833.847,762.3,1.883,0.607,112.3,278.2,0.218,137.4,38.38,0.4,0.021,0.027,0.037,0.079,0.018,0.008,0.015,0.013,12.21,Desconectado el Pan 
8/22/2015 0:00,591,8.5,1.72,27.13,100,29.3,23.64,33.16,8/22/2015 13:02,100,8/22/2015 0:00,31.59,8/22/2015 14:19,2.597,8/22/2015 11:40,23.39,8/22/2015 23:56,59.73,8/22/2015 14:26,27.58,8/22/2015 6:57,0,8/22/2015 0:00,117.5,1.00821,342.4,29576.24,762.3,3.371,1.435,177.7,611.9,0.315,135.9,44.43,0.45,0.033,0.049,0.049,0.106,0.031,0.015,0.018,0.013,12.22,Desconectado el Pan 
8/23/2015 0:00,592,2.3,1.722,25.84,100,28.9,24.1,32.49,8/23/2015 14:26,100,8/23/2015 0:00,30.69,8/23/2015 14:37,3.476,8/23/2015 12:19,21.85,8/23/2015 6:08,61.63,8/23/2015 14:03,27.31,8/23/2015 7:30,0,8/23/2015 0:00,80.9,0.6943302,123.6,10679.49,762.1,3.299,1.064,130.5,341.8,0.3,145.5,44.95,0.426,0.025,0.026,0.037,0.114,0.038,0.017,0.018,0.023,12.23,Desconectado el Pan 
8/24/2015 0:00,593,0.5,1.725,27.53,97.3,29.39,26.87,33.17,8/24/2015 12:25,100,8/24/2015 0:00,31.38,8/24/2015 13:50,3.635,8/24/2015 16:10,23.24,8/24/2015 6:19,60.77,8/24/2015 12:45,27.61,8/24/2015 7:16,0,8/24/2015 0:00,93.7,0.8045414,24.24,2094.201,761.4,3.102,1.317,156.5,99.4,0.435,154.5,60.32,0.506,0.039,0.04,0.051,0.114,0.074,0.038,0.04,0.039,12.23,Desconectado el Pan 
8/25/2015 0:00,594,12.3,1.723,26.03,100,28.64,25.67,29.12,8/25/2015 15:35,100,8/25/2015 1:37,29.19,8/25/2015 16:24,3.316,8/25/2015 4:55,23.57,8/25/2015 6:31,87.7,8/25/2015 15:33,28.09,8/25/2015 10:45,0,8/25/2015 0:00,23.43,0.2010707,4.045,349.3895,762.6,1.135,0.34,41.56,5.261,0.276,140.9,44.65,0.379,0.025,0.03,0.054,0.089,0.034,0.016,0.018,0.011,12.25,Desconectado el Pan 
8/26/2015 0:00,595,3.4,1.725,27.98,94.1,29.36,27.12,32.92,8/26/2015 12:43,100,8/26/2015 0:00,31.01,8/26/2015 14:30,4.035,8/26/2015 13:27,25.01,8/26/2015 5:36,63.92,8/26/2015 12:38,28,8/26/2015 6:25,0,8/26/2015 0:00,84.6,0.7265263,8.17,705.5493,762.2,2.25,1.067,140.4,12.03,0.54,187.7,66.73,0.592,0.042,0.03,0.045,0.121,0.117,0.052,0.06,0.073,12.24,Desconectado el Pan 
8/27/2015 0:00,596,3,1.723,26.38,91.8,28.73,24.84,29.14,8/27/2015 14:10,100,8/27/2015 2:02,29.35,8/27/2015 15:32,4.754,8/27/2015 5:59,24.74,8/27/2015 22:40,81.3,8/27/2015 15:11,27.94,8/27/2015 23:56,0,8/27/2015 0:00,34.56,0.2966733,4.042,349.1131,761.2,1.171,0.37,48.71,5.476,0.652,169.3,70.09,0.572,0.053,0.055,0.079,0.156,0.137,0.061,0.061,0.05,12.22,Desconectado el Pan 
8/28/2015 0:00,597,2.4,1.723,25.44,100,27.41,25.64,28.87,8/28/2015 14:00,100,8/28/2015 3:00,28.29,8/28/2015 17:09,5.313,8/28/2015 8:42,21.55,8/28/2015 9:30,86.1,8/28/2015 14:01,26.36,8/28/2015 6:59,0,8/28/2015 2:14,34.62,0.2971799,82.4,7118.119,764.1,2.104,0.672,49.38,174.1,0.744,131.6,60.27,0.695,0.07,0.097,0.166,0.214,0.071,0.041,0.047,0.036,12.22,Desconectado el Pan 
8/29/2015 0:00,598,1.5,1.723,27.31,96.4,28.56,25.58,32.62,8/29/2015 14:09,100,8/29/2015 0:00,30.19,8/29/2015 15:13,3.476,8/29/2015 13:07,24.36,8/29/2015 6:23,61.58,8/29/2015 11:36,27.22,8/29/2015 7:06,0,8/29/2015 0:00,81.1,0.6959252,295.9,25562.79,763.7,2.402,1.03,141.1,509.5,0.404,143.9,54.57,0.486,0.042,0.034,0.056,0.131,0.052,0.029,0.029,0.031,12.23,Desconectado el Pan 
8/30/2015 0:00,599,0.9,1.722,26.95,100,28.64,24.33,31.96,8/30/2015 13:04,100,8/30/2015 5:16,29.83,8/30/2015 15:29,2.757,8/30/2015 5:21,24.41,8/30/2015 23:21,72.05,8/30/2015 13:21,27.83,8/30/2015 7:30,0,8/30/2015 0:01,55.83,0.4791789,210.8,18208.41,764.4,2.081,0.698,99.1,367.6,0.299,138.4,38.1,0.411,0.018,0.036,0.061,0.117,0.034,0.014,0.013,0.007,12.22,Desconectado el Pan 
8/31/2015 0:00,600,0.6,1.723,27.34,100,28.88,25.01,32.6,8/31/2015 11:51,100,8/31/2015 0:00,30.45,8/31/2015 14:07,3.476,8/31/2015 9:38,23.93,8/31/2015 6:07,67.95,8/31/2015 13:12,27.5,8/31/2015 6:53,0,8/31/2015 0:00,80.3,0.6891139,291.7,25197.29,764.7,2.773,1.025,135.7,490.3,0.361,125.9,61.1,0.473,0.047,0.042,0.037,0.083,0.04,0.025,0.033,0.054,12.21,Desconectado el Pan 
9/1/2015 0:00,601,0.4,1.722,26.68,100,28.72,24.04,33.19,9/1/2015 12:45,100,9/1/2015 0:00,30.72,9/1/2015 15:05,2.677,9/1/2015 18:27,23.21,9/1/2015 19:14,59.37,9/1/2015 15:02,27.65,9/1/2015 23:54,0,9/1/2015 0:00,79.43,0.6817744,288.4,24912.13,764.2,2.805,1.049,146.5,525.6,0.313,143.9,54.45,0.415,0.036,0.026,0.039,0.096,0.043,0.014,0.028,0.032,12.2,Desconectado el Pan 
9/2/2015 0:00,602,0.5,1.722,27.12,100,28.93,23.78,33.51,9/2/2015 13:07,100,9/2/2015 0:00,31.31,9/2/2015 14:19,3.236,9/2/2015 14:10,23.65,9/2/2015 23:56,62.61,9/2/2015 12:40,27.32,9/2/2015 7:05,0,9/2/2015 0:00,99.9,0.8571382,368.7,31850.03,762.7,3.147,1.349,167,607.9,0.321,125.3,44.69,0.485,0.056,0.05,0.047,0.097,0.024,0.007,0.018,0.021,12.21,Desconectado el Pan 
9/3/2015 0:00,603,0,1.722,27.01,99.8,29.29,23.81,34.29,9/3/2015 11:52,100,9/3/2015 0:00,32,9/3/2015 14:33,2.437,9/3/2015 13:45,22.47,9/3/2015 6:19,60.55,9/3/2015 15:05,27.16,9/3/2015 7:21,0,9/3/2015 0:00,113.8,0.9765683,400.1,34558.4,762.7,4.122,1.596,174.9,621.6,0.327,127.9,42.32,0.445,0.038,0.053,0.058,0.116,0.025,0.01,0.012,0.015,12.2,Desconectado el Pan 
