QUAD,PLOT,TAG,SPECIES,HEIGHT,LEAVES,DAMAGE,COMMENTS,YEAR,MONTH,TYPE,STATUS,DIAM (mm),DIAM at 130(mm)
AB,5,29,ROUSUR,,,,,2015,NOVEMBER,Seedling,D,,
AB,5,30,,,,,"Herbacious, tag removed in June 2015 by S. Rifkin and S. Stankavich",2015,NOVEMBER,Seedling,NF,,
AB,5,31,ROUSUR,,,,,2015,NOVEMBER,Seedling,D,,
AB,5,32,,,,,"Herbacious, tag removed in June 2015 by S. Rifkin and S. Stankavich",2015,NOVEMBER,Seedling,NF,,
AB,5,33,,,,,"Herbacious, tag removed in June 2015 by S. Rifkin and S. Stankavich",2015,NOVEMBER,Seedling,NF,,
AB,5,34,PSYBRA,14.1,4,10,,2015,NOVEMBER,Seedling,A,3.6,
AB,5,35,PIPGLA,19.3,7,1,,2015,NOVEMBER,Seedling,A,3.6,
AB,5,36,ROUSUR,11.7,5,10,,2015,NOVEMBER,Seedling,A,1.7,
AB,5,37,,,,,"Herbacious, tag removed in June 2015 by S. Rifkin and S. Stankavich",2015,NOVEMBER,Seedling,NF,,
AB,5,38,PIPGLA,11.8,7,1,Two sprouts from prone stem,2015,NOVEMBER,Seedling,A,3.9,
AB,5,39,CALCAL,28.3,10,1,,2015,NOVEMBER,Seedling,A,3.4,
AB,5,40,ROUSUR,11.3,2,0,,2015,NOVEMBER,Seedling,A,1.5,
AB,5,41,OCOLEU,13.3,6,5,,2015,NOVEMBER,Seedling,A,2.5,
AB,5,42,CALCAL,20.4,3,0,,2015,NOVEMBER,Seedling,A,2.8,
AB,5,43,GUAGUI,10.3,6,15,,2015,NOVEMBER,Seedling,A,1.9,
AB,5,44,OCOSIN,7,5,0,,2015,NOVEMBER,Seedling,A,1.4,
AB,5,45,PIPGLA,28.8,7,15,,2015,NOVEMBER,Seedling,A,8.4,
AB,5,46,GUAGUI,17,3,15,,2015,NOVEMBER,Seedling,A,3.1,
AB,5,47,PIPGLA,,,,,2015,NOVEMBER,Seedling,D,,
AB,5,48,MICAFF,15.9,9,15,,2015,NOVEMBER,Seedling,A,2.3,
BC,5,49,GUAGUI,14.3,6,60,,2015,NOVEMBER,Seedling,A,2.3,
BC,5,50,ROUSUR,12.3,7,0,,2015,NOVEMBER,Seedling,A,2.6,
BC,5,51,ROUSUR,11.2,4,1,,2015,NOVEMBER,Seedling,A,1.5,
BC,5,52,ROUSUR,11.1,2,0,,2015,NOVEMBER,Seedling,A,1.3,
BC,5,53,ROUSUR,14,6,5,,2015,NOVEMBER,Seedling,A,1.7,
BC,5,54,ROUSUR,,,,,2015,NOVEMBER,Seedling,D,,
BC,5,55,ROUSUR,10.2,2,0,,2015,NOVEMBER,Seedling,A,1.3,
BC,5,56,,,,,"Herbacious, tag removed in June 2015 by S. Rifkin and S. Stankavich",2015,NOVEMBER,Seedling,NF,,
BC,5,57,ROUSUR,12.8,6,5,Leaves ripped off while measuring.,2015,NOVEMBER,Seedling,A,1.9,
BC,5,58,GUAGUI,,,,,2015,NOVEMBER,Seedling,D,,
BC,5,59,ROUSUR,,,,,2015,NOVEMBER,Seedling,D,,
BC,5,60,PIPGLA,12.3,3,15,,2015,NOVEMBER,Seedling,A,5.7,
BC,5,61,OCOSIN,7.5,5,0,,2015,NOVEMBER,Seedling,A,1.4,
BC,5,62,GUAGUI,,,,,2015,NOVEMBER,Seedling,D,,
BC,5,63,ROUSUR,13.7,5,5,,2015,NOVEMBER,Seedling,A,1.7,
BC,5,64,GUAGUI,10.7,3,5,,2015,NOVEMBER,Seedling,A,1.7,
BC,5,65,OCOSIN,11.1,3,0,,2015,NOVEMBER,Seedling,A,1.7,
BC,5,66,ROUSUR,13.6,7,1,,2015,NOVEMBER,Seedling,A,1.4,
BC,5,67,OCOSIN,9.7,5,5,,2015,NOVEMBER,Seedling,A,1.6,
BC,5,68,PIPGLA,13.4,5,10,DAR,2015,NOVEMBER,Seedling,A,3.7,
BC,5,69,OCOLEU,16.4,6,5,,2015,NOVEMBER,Seedling,A,2.4,
BC,5,70,OCOLEU,7.6,5,5,,2015,NOVEMBER,Seedling,A,2.5,
BC,5,71,PSYBRA,24.6,3,1,,2015,NOVEMBER,Seedling,A,3.6,
BC,5,72,PIPGLA,8.6,2,5,,2015,NOVEMBER,Seedling,A,5,
BC,5,73,PSYBRA,37,12,5,,2015,NOVEMBER,Seedling,A,7.6,
BC,5,74,OCOLEU,10.3,5,1,,2015,NOVEMBER,Seedling,A,2.3,
BC,5,75,PIPGLA,13.1,1,85,"Main stem broken, dying.",2015,NOVEMBER,Seedling,A,5.6,
BC,5,76,OCOSIN,,,,,2015,NOVEMBER,Seedling,D,,
BC,5,77,SECVIR,17.5,16,5,Lost some leaves,2015,NOVEMBER,Seedling,A,1.4,
BC,5,78,OCOLEU,,,,,2015,NOVEMBER,Seedling,D,,
BC,5,79,PIPGLA,43.4,11,5,,2015,NOVEMBER,Seedling,A,5.8,
BC,5,80,PSYBRA,31,9,5,,2015,NOVEMBER,Seedling,A,5.3,
BC,5,81,PIPGLA,14.1,5,5,,2015,NOVEMBER,Seedling,A,2.4,
BC,5,82,PIPGLA,10.7,3,1,,2015,NOVEMBER,Seedling,A,3.2,
BC,5,83,OCOSIN,11.9,5,0,,2015,NOVEMBER,Seedling,A,1.6,
DE,5,84,SECVIR,18.3,15,10,,2015,NOVEMBER,Seedling,A,1,
DE,5,85,PIPGLA,9.3,5,1,,2015,NOVEMBER,Seedling,A,2.7,
DE,5,86,GUAGUI,9.8,5,10,,2015,NOVEMBER,Seedling,A,1.7,
DE,5,87,PIPHIS,,,,,2015,NOVEMBER,Seedling,D,,
DE,5,88,PIPGLA,6.3,5,20,,2015,NOVEMBER,Seedling,A,2.8,
DE,5,89,CALCAL,9.3,4,0,Killed while sampling,2015,NOVEMBER,Seedling,A,1.5,
DE,5,90,GUAGUI,1.9,4,0,,2015,NOVEMBER,Seedling,A,10.5,
DE,5,91,PSYBRA,29.3,10,1,,2015,NOVEMBER,Seedling,A,4.5,
DE,5,92,PSYBRA,17.8,7,5,,2015,NOVEMBER,Seedling,A,2.5,
DE,5,93,PSYBRA,6.8,8,0,Measured at base of sprout on prone stem,2015,NOVEMBER,Seedling,A,2.5,
DE,5,94,PSYBRA,14.3,5,0,,2015,NOVEMBER,Seedling,A,2.2,
DE,5,95,GUAGUI,11.9,4,25,,2015,NOVEMBER,Seedling,A,2,
DE,5,96,PIPGLA,6.8,1,0,,2015,NOVEMBER,Seedling,A,3.5,
DE,5,97,PIPGLA,3.3,2,0,Killed while sampling,2015,NOVEMBER,Seedling,A,2.8,
DE,5,98,PIPGLA,10.8,5,10,,2015,NOVEMBER,Seedling,A,4,
DE,5,99,PIPGLA,12.8,3,1,,2015,NOVEMBER,Seedling,A,3.7,
DE,5,100,PSYBRA,37.3,14,5,,2015,NOVEMBER,Seedling,A,5.2,
DE,5,101,PSYBRA,8.3,8,1,,2015,NOVEMBER,Seedling,A,2.3,
DE,5,102,PSYBRA,12.3,8,1,,2015,NOVEMBER,Seedling,A,3.1,
DE,5,103,PIPGLA,11.8,6,10,,2015,NOVEMBER,Seedling,A,2.8,
DE,5,104,OCOLEU,18.3,4,25,,2015,NOVEMBER,Seedling,A,3.2,
DE,5,105,OCOSIN,5.8,1,1,,2015,NOVEMBER,Seedling,A,1.6,
DE,5,106,GUAGUI,12.8,6,15,,2015,NOVEMBER,Seedling,A,1.8,
DE,5,107,PIPGLA,31.8,10,15,Two sprouts,2015,NOVEMBER,Seedling,A,3.8,
DE,5,108,ROUSUR,7.8,2,0,,2015,NOVEMBER,Seedling,A,1.2,
DE,5,109,ROUSUR,7.8,2,0,,2015,NOVEMBER,Seedling,A,1.4,
DE,5,110,PSYBRA,33.3,9,1,,2015,NOVEMBER,Seedling,A,2.1,
DE,5,111,PSYBRA,2.8,8,5,,2015,NOVEMBER,Seedling,A,3.4,
DE,5,112,PIPGLA,27.8,7,15,,2015,NOVEMBER,Seedling,A,4.9,
DE,5,113,PSYBRA,32.8,10,5,,2015,NOVEMBER,Seedling,A,4.9,
DE,5,114,PSYBRA,21.8,7,10,,2015,NOVEMBER,Seedling,A,3,
DE,5,115,PSYBRA,20.3,7,10,,2015,NOVEMBER,Seedling,A,3.1,
DE,5,116,PIPGLA,18.8,4,20,,2015,NOVEMBER,Seedling,A,3.5,
DE,5,117,ROUSUR,10.8,4,5,,2015,NOVEMBER,Seedling,A,1.5,
DE,5,118,ROUSUR,10.8,5,0,,2015,NOVEMBER,Seedling,A,1.5,
DE,5,119,PIPGLA,12.3,3,10,,2015,NOVEMBER,Seedling,A,3.6,
DE,5,120,OCOSIN,13.8,1,0,,2015,NOVEMBER,Seedling,A,2.7,
DE,5,121,PSYBRA,17.3,6,0,,2015,NOVEMBER,Seedling,A,2.6,
DE,5,122,PIPGLA,36.8,7,1,,2015,NOVEMBER,Seedling,A,5.1,
DE,5,123,PIPGLA,,,,,2015,NOVEMBER,Seedling,D,,
DE,5,124,ROUSUR,,,,,2015,NOVEMBER,Seedling,NF,,
DE,5,125,PSYBRA,16.4,7,5,,2015,NOVEMBER,Seedling,A,2.7,
DE,5,126,PSYBRA,20.4,7,1,,2015,NOVEMBER,Seedling,A,3.3,
DE,5,127,GUAGUI,14.3,3,0,,2015,NOVEMBER,Seedling,A,1.9,
DE,5,128,PIPGLA,20.8,5,1,,2015,NOVEMBER,Seedling,A,3.4,
DE,5,129,SECVIR,16.2,10,0,,2015,NOVEMBER,Seedling,A,1.2,
DE,5,130,SECVIR,14.8,10,10,,2015,NOVEMBER,Seedling,A,2,
DE,5,131,ROUSUR,11,4,1,,2015,NOVEMBER,Seedling,A,1.7,
DE,5,132,ROUSUR,7.4,2,0,,2015,NOVEMBER,Seedling,A,1.2,
DE,5,133,GUAGUI,16.8,6,15,,2015,NOVEMBER,Seedling,A,2.1,
DE,5,134,PIPGLA,12.8,4,20,,2015,NOVEMBER,Seedling,A,4.1,
DE,5,135,PSYBRA,13.3,6,0,,2015,NOVEMBER,Seedling,A,2.3,
DE,5,136,PIPGLA,16.3,3,20,,2015,NOVEMBER,Seedling,A,3.6,
DE,5,137,ROUSUR,21.3,6,5,,2015,NOVEMBER,Seedling,A,1.9,
DE,5,138,GUAGUI,15.3,2,5,,2015,NOVEMBER,Seedling,A,2.2,
DE,5,139,ROUSUR,15.8,5,0,,2015,NOVEMBER,Seedling,A,1.9,
DE,5,140,PSYBRA,25.8,6,0,,2015,NOVEMBER,Seedling,A,2,
DE,5,141,GUAGUI,,,,,2015,NOVEMBER,Seedling,NF,,
DE,5,142,MYRLEP,16.8,15,0,,2015,NOVEMBER,Seedling,A,2.8,
DE,5,143,PSYBRA,12.8,8,0,,2015,NOVEMBER,Seedling,A,2.8,
DE,5,144,PSYBRA,28.8,4,5,,2015,NOVEMBER,Seedling,A,2.5,
DE,5,145,GUAGUI,11.8,3,0,,2015,NOVEMBER,Seedling,A,2.1,
DE,5,146,ROUSUR,6.8,2,0,,2015,NOVEMBER,Seedling,A,1.4,
DE,5,147,CALCAL,24.8,10,0,,2015,NOVEMBER,Seedling,A,2.9,
DE,5,148,GUAGUI,14.8,4,15,,2015,NOVEMBER,Seedling,A,1.8,
DE,5,149,CALCAL,27.8,10,1,,2015,NOVEMBER,Seedling,A,3.6,
DE,5,150,PIPGLA,,,,,2015,NOVEMBER,Seedling,NF,,
DE,5,151,MICRAC,14.8,4,5,,2015,NOVEMBER,Seedling,A,18,
DE,5,152,PIPGLA,23.8,4,10,,2015,NOVEMBER,Seedling,A,4.1,
DE,5,153,CALCAL,28.3,8,1,,2015,NOVEMBER,Seedling,A,3.2,
DE,5,154,CALCAL,23.8,8,0,Animal burrow adjacent.,2015,NOVEMBER,Seedling,A,3.2,
DE,5,155,PIPGLA,,,,,2015,NOVEMBER,Seedling,D,,
DE,5,156,PIPGLA,,,,,2015,NOVEMBER,Seedling,D,,
DE,5,157,PIPGLA,31.8,8,10,,2015,NOVEMBER,Seedling,A,3.8,
DE,5,158,PREMON,23.3,2,0,,2015,NOVEMBER,Seedling,A,2.7,
EF,5,159,MYRLEP,17.7,16,1,,2015,NOVEMBER,Seedling,A,2.2,
EF,5,160,TETBAL,,,,,2015,NOVEMBER,Seedling,D,,
EF,5,161,ROUSUR,7.8,2,0,,2015,NOVEMBER,Seedling,A,1.4,
EF,5,162,ROUSUR,8.6,2,0,,2015,NOVEMBER,Seedling,A,1.5,
EF,5,163,PIPGLA,41.5,10,1,,2015,NOVEMBER,Seedling,A,6.2,
EF,5,164,GUAGUI,6.6,4,5,,2015,NOVEMBER,Seedling,A,1.7,
EF,5,165,PSYBRA,13.3,6,1,,2015,NOVEMBER,Seedling,A,2.3,
EF,5,166,ROUSUR,6,3,0,,2015,NOVEMBER,Seedling,A,1.3,
EF,5,167,ROUSUR,8.6,3,0,,2015,NOVEMBER,Seedling,A,1.1,
EF,5,168,ROUSUR,7.9,4,1,,2015,NOVEMBER,Seedling,A,1.6,
EF,5,169,ROUSUR,8.6,2,0,,2015,NOVEMBER,Seedling,A,1.4,
EF,5,170,ROUSUR,9.5,3,0,,2015,NOVEMBER,Seedling,A,1.7,
EF,5,171,PSYBRA,,,,,2015,NOVEMBER,Seedling,D,,
EF,5,172,CALCAL,18.5,8,0,,2015,NOVEMBER,Seedling,A,2.8,
EF,5,173,ROUSUR,9.4,3,0,,2015,NOVEMBER,Seedling,A,1.3,
EF,5,174,MYRLEP,21.7,18,1,,2015,NOVEMBER,Seedling,A,3.1,
EF,5,175,PIPGLA,15,3,1,,2015,NOVEMBER,Seedling,A,2.3,
EF,5,176,GUAGUI,11.5,3,10,,2015,NOVEMBER,Seedling,A,1.8,
EF,5,177,TECGRA,14.9,6,5,,2015,NOVEMBER,Seedling,A,4,
EF,5,178,GUAGUI,12.2,4,1,,2015,NOVEMBER,Seedling,A,1.7,
EF,5,179,PIPGLA,6.1,4,20,,2015,NOVEMBER,Seedling,A,1.3,
EF,5,180,ROUSUR,,,,,2015,NOVEMBER,Seedling,NF,,
EF,5,181,ROUSUR,8,4,1,,2015,NOVEMBER,Seedling,A,1.3,
EF,5,182,OCOLEU,7.4,4,0,,2015,NOVEMBER,Seedling,A,1.6,
EF,5,183,OCOLEU,,,,,2015,NOVEMBER,Seedling,NF,,
EF,5,184,MICPRA,18.4,12,5,,2015,NOVEMBER,Seedling,A,2.4,
EF,5,185,PIPGLA,13.2,10,15,More vertical tags measured. Original leaning badly.,2015,NOVEMBER,Seedling,A,3.5,
EF,5,186,PIPGLA,14.8,3,30,,2015,NOVEMBER,Seedling,A,3.1,
EF,5,187,CALCAL,19.9,10,5,,2015,NOVEMBER,Seedling,A,4.2,
EF,5,188,CALCAL,25.1,6,5,,2015,NOVEMBER,Seedling,A,2.6,
EF,5,189,MICPRA,27.6,10,5,"Two leaves are very tiny, dying.",2015,NOVEMBER,Seedling,A,3.8,
EF,5,190,GUAGUI,12.7,4,1,,2015,NOVEMBER,Seedling,A,2.1,
EF,5,191,OCOLEU,14.5,5,10,,2015,NOVEMBER,Seedling,A,2.3,
EF,5,192,OCOSIN,12.2,5,0,,2015,NOVEMBER,Seedling,A,1.5,
EF,5,193,SECVIR,15.7,20,1,,2015,NOVEMBER,Seedling,A,1.2,
EF,5,194,GUAGUI,,,,,2015,NOVEMBER,Seedling,D,,
EF,5,195,MICPRA,24.9,6,5,,2015,NOVEMBER,Seedling,A,2.6,
EF,5,196,CALCAL,,,,Vertical sprout off prone stem,2015,NOVEMBER,Seedling,D,,
EF,5,197,CALCAL,31.4,6,5,,2015,NOVEMBER,Seedling,A,3,
EF,5,198,SECVIR,16,4,0,Broken above 10.2 cm height while measuring.,2015,NOVEMBER,Seedling,A,1.3,
EF,5,199,PIPGLA,13.4,3,40,,2015,NOVEMBER,Seedling,A,2.8,
EF,5,200,PIPGLA,15.7,2,0,,2015,NOVEMBER,Seedling,A,3.4,
EF,5,201,PIPGLA,15,3,10,,2015,NOVEMBER,Seedling,A,3.3,
EF,5,202,PSYBRA,23.8,7,1,,2015,NOVEMBER,Seedling,A,3.9,
AB,3,1,GUAGUI,8.5,4,10,,2015,NOVEMBER,Seedling,A,1.9,
AB,3,2,PIPGLA,31.8,3,10,,2015,NOVEMBER,Seedling,A,3.8,
AB,3,3,GUAGUI,9.3,2,1,,2015,NOVEMBER,Seedling,A,2.5,
AB,3,4,GUAGUI,8.8,4,15,,2015,NOVEMBER,Seedling,A,1.5,
AB,3,5,GUAGUI,9.8,4,0,,2015,NOVEMBER,Seedling,A,1.6,
AB,3,6,ROUSUR,9.3,4,10,,2015,NOVEMBER,Seedling,A,1.2,
AB,3,7,ROUSUR,7.7,4,5,,2015,NOVEMBER,Seedling,A,1.2,
AB,3,8,OCOSIN,5.3,4,1,,2015,NOVEMBER,Seedling,A,1.1,
AB,3,9,PIPGLA,33,6,10,,2015,NOVEMBER,Seedling,A,5.1,
AB,3,10,PIPGLA,,,,,2015,NOVEMBER,Seedling,NF,,
AB,3,11,PSYBRA,,,,,2015,NOVEMBER,Seedling,NF,,
AB,3,12,INGVER,11.7,5,30,,2015,NOVEMBER,Seedling,A,1.6,
AB,3,13,ROUSUR,8.3,1,0,"Main stem broken, resprouted",2015,NOVEMBER,Seedling,A,2.3,
AB,3,14,GUAGUI,,,,,2015,NOVEMBER,Seedling,D,,
AB,3,15,GUAGUI,7.6,4,5,,2015,NOVEMBER,Seedling,A,1.6,
AB,3,16,INGVER,,,,,2015,NOVEMBER,Seedling,NF,,
AB,3,17,GUAGUI,12.8,3,0,,2015,NOVEMBER,Seedling,A,1.8,
AB,3,18,MYRSPL,15.3,16,5,,2015,NOVEMBER,Seedling,A,1.2,
AB,3,19,PREMON,30.8,3,0,,2015,NOVEMBER,Seedling,A,5.7,
AB,3,20,OCOLEU,8.4,4,1,,2015,NOVEMBER,Seedling,A,1.1,
AB,3,21,ROUSUR,18.3,6,5,,2015,NOVEMBER,Seedling,A,2,
AB,3,22,GUAGUI,15.3,5,10,,2015,NOVEMBER,Seedling,A,1.7,
AB,3,23,PSYBRA,6.4,6,0,,2015,NOVEMBER,Seedling,A,1.2,
AB,3,24,INGVER,7.2,5,5,,2015,NOVEMBER,Seedling,A,3.1,
AB,3,25,OCOLEU,17.3,4,5,,2015,NOVEMBER,Seedling,A,4.4,
AB,3,26,ROUSUR,10,3,5,,2015,NOVEMBER,Seedling,A,1.3,
AB,3,27,OCOSIN,7.1,1,0,,2015,NOVEMBER,Seedling,A,4.1,
AB,3,28,PSYBRA,,,,,2015,NOVEMBER,Seedling,NF,,
AB,3,29,GUAGUI,11.2,5,10,,2015,NOVEMBER,Seedling,A,2,
AB,3,30,OCOSIN,8.4,4,5,,2015,NOVEMBER,Seedling,A,1.1,
AB,3,31,PSYBRA,28.8,2,0,Resprout,2015,NOVEMBER,Seedling,A,3.5,
AB,3,32,ROUSUR,24.3,3,5,,2015,NOVEMBER,Seedling,A,2.1,
AB,3,33,,,,,"Herbacious, tag removed in June 2015 by S. Rifkin and S. Stankavich",2015,NOVEMBER,Seedling,NF,,
AB,3,34,OCOLEU,12,6,5,,2015,NOVEMBER,Seedling,A,2.1,
AB,3,35,OCOLEU,,,,,2015,NOVEMBER,Seedling,NF,,
AB,3,36,GUAGUI,,,,,2015,NOVEMBER,Seedling,NF,,
AB,3,37,OCOLEU,,,,,2015,NOVEMBER,Seedling,NF,,
AB,3,38,GUAGUI,19.1,2,5,,2015,NOVEMBER,Seedling,A,2.5,
AB,3,39,OCOSIN,8.6,3,5,,2015,NOVEMBER,Seedling,A,1.1,
AB,3,40,OCOLEU,15.1,4,5,,2015,NOVEMBER,Seedling,A,3.5,
AB,3,41,,,,,"Herbacious, tag removed in June 2015 by S. Rifkin and S. Stankavich",2015,NOVEMBER,Seedling,NF,,
AB,3,42,PREMON,29.6,2,0,,2015,NOVEMBER,Seedling,A,4.4,
AB,3,43,ROUSUR,10.8,4,0,,2015,NOVEMBER,Seedling,A,1.5,
AB,3,44,ROUSUR,10.8,4,5,,2015,NOVEMBER,Seedling,A,1.4,
AB,3,45,ROUSUR,,,,,2015,NOVEMBER,Seedling,D,,
AB,3,46,ROUSUR,9,3,0,,2015,NOVEMBER,Seedling,A,1.2,
AB,3,47,GUAGUI,10.3,3,30,,2015,NOVEMBER,Seedling,A,1.6,
AB,3,48,ROUSUR,,,,,2015,NOVEMBER,Seedling,NF,,
AB,3,49,ROUSUR,17.1,3,10,,2015,NOVEMBER,Seedling,A,2.1,
AB,3,50,GUAGUI,12.3,4,30,,2015,NOVEMBER,Seedling,A,2.5,
AB,3,51,ROUSUR,9.8,7,10,,2015,NOVEMBER,Seedling,A,1.5,
AB,3,52,INGVER,,,,,2015,NOVEMBER,Seedling,D,,
AB,3,53,OCOLEU,17.3,5,20,,2015,NOVEMBER,Seedling,A,3.7,
AB,3,54,GUAGUI,7,4,5,,2015,NOVEMBER,Seedling,A,1.9,
AB,3,55,TABHET,14.8,13,5,Snapped and resprouted.,2015,NOVEMBER,Seedling,A,7.9,
AB,3,56,HIPVOL,9.3,12,5,,2015,NOVEMBER,Seedling,A,1.2,
AB,3,57,PREMON,71.8,3,0,,2015,NOVEMBER,Seedling,A,12.8,
AB,3,58,INGVER,22.3,8,30,,2015,NOVEMBER,Seedling,A,5.3,
AB,3,59,OCOLEU,,,,,2015,NOVEMBER,Seedling,D,,
AB,3,60,PSYBRA,33.8,9,10,,2015,NOVEMBER,Seedling,A,4.9,
AB,3,61,OCOLEU,,,,,2015,NOVEMBER,Seedling,D,,
AB,3,62,INGVER,21,3,15,,2015,NOVEMBER,Seedling,A,2.7,
AB,3,63,GUAGUI,,,,,2015,NOVEMBER,Seedling,NF,,
AB,3,64,,,,,"Herbacious, tag removed in June 2015 by S. Rifkin and S. Stankavich",2015,NOVEMBER,Seedling,NF,,
AB,3,65,,,,,"Herbacious, tag removed in June 2015 by S. Rifkin and S. Stankavich",2015,NOVEMBER,Seedling,NF,,
BC,3,66,PSYBRA,,,,,2015,NOVEMBER,Seedling,NF,,
BC,3,67,OCOLEU,10.8,7,10,,2015,NOVEMBER,Seedling,A,2.4,
BC,3,68,HIPVOL,23.6,18,1,,2015,NOVEMBER,Seedling,A,3.5,
BC,3,69,GUAGUI,16.4,2,5,,2015,NOVEMBER,Seedling,A,1.7,
BC,3,70,INGVER,10.1,3,20,,2015,NOVEMBER,Seedling,A,2.8,
BC,3,71,ROUSUR,24.1,4,0,,2015,NOVEMBER,Seedling,A,1.6,
BC,3,72,INGVER,7.6,4,20,,2015,NOVEMBER,Seedling,A,2.2,
BC,3,73,ROUSUR,9,1,0,,2015,NOVEMBER,Seedling,A,1.2,
BC,3,74,PREMON,53.5,2,0,Used measuring tape,2015,NOVEMBER,Seedling,A,10.1,
BC,3,75,PREMON,44.6,3,0,Used measuring tape,2015,NOVEMBER,Seedling,A,10.3,
BC,3,76,PIPGLA,9.9,7,5,,2015,NOVEMBER,Seedling,A,4.9,
BC,3,77,PIPGLA,21.7,9,5,,2015,NOVEMBER,Seedling,A,4.9,
BC,3,78,INGVER,,,,,2015,NOVEMBER,Seedling,D,,
BC,3,79,OCOSIN,,,,,2015,NOVEMBER,Seedling,D,,
BC,3,80,INGVER,,,,,2015,NOVEMBER,Seedling,D,,
BC,3,81,PSYBRA,20.6,5,5,,2015,NOVEMBER,Seedling,A,6,
BC,3,82,GUAGUI,23.4,3,30,,2015,NOVEMBER,Seedling,A,2.8,
BC,3,83,PSYBRA,28,13,15,Dead top,2015,NOVEMBER,Seedling,A,8.5,
BC,3,84,OCOSIN,24,3,1,,2015,NOVEMBER,Seedling,A,2.1,
BC,3,85,ROUSUR,11.9,5,0,,2015,NOVEMBER,Seedling,A,1.6,
BC,3,86,INGVER,11.5,5,10,,2015,NOVEMBER,Seedling,A,2.2,
BC,3,87,PSYBRA,13,0,,No leaves,2015,NOVEMBER,Seedling,A,4.2,
BC,3,88,GUAGUI,15,5,10,,2015,NOVEMBER,Seedling,A,2.2,
BC,3,89,HIPVOL,24.7,13,1,,2015,NOVEMBER,Seedling,A,3.8,
BC,3,90,OCOLEU,,,,,2015,NOVEMBER,Seedling,D,,
BC,3,91,PIPGLA,11.4,4,3,,2015,NOVEMBER,Seedling,A,5.4,
BC,3,92,OCOSIN,20.2,1,15,Dead top,2015,NOVEMBER,Seedling,A,4.8,
BC,3,93,OCOLEU,18.2,4,5,,2015,NOVEMBER,Seedling,A,2.3,
BC,3,94,INGVER,14,1,10,,2015,NOVEMBER,Seedling,A,2,
BC,3,95,ROUSUR,16.4,8,0,,2015,NOVEMBER,Seedling,A,2.4,
BC,3,96,ROUSUR,11.9,5,5,,2015,NOVEMBER,Seedling,A,1.9,
BC,3,97,GUAGUI,28.7,3,35,,2015,NOVEMBER,Seedling,A,4.4,
BC,3,98,PSYBRA,27.6,12,1,,2015,NOVEMBER,Seedling,A,4.1,
BC,3,99,GUAGUI,,,,,2015,NOVEMBER,Seedling,D,,
BC,3,100,MYRSPL,,,,,2015,NOVEMBER,Seedling,D,,
BC,3,101,INGLAU,9.5,3,20,,2015,NOVEMBER,Seedling,A,2.4,
BC,3,102,OCOSIN,29.2,4,10,,2015,NOVEMBER,Seedling,A,3.7,
BC,3,103,GUAGUI,16.1,3,30,,2015,NOVEMBER,Seedling,A,2.3,
BC,3,104,PSYBRA,18,7,0,,2015,NOVEMBER,Seedling,A,2.8,
BC,3,105,INGVER,,,,,2015,NOVEMBER,Seedling,D,,
BC,3,106,GUAGUI,12.1,5,15,,2015,NOVEMBER,Seedling,A,2.6,
BC,3,107,ROUSUR,15,7,1,,2015,NOVEMBER,Seedling,A,2.5,
BC,3,108,OCOSIN,11.8,4,0,,2015,NOVEMBER,Seedling,A,2.5,
BC,3,109,GUAGUI,,,,,2015,NOVEMBER,Seedling,NF,,
BC,3,110,ROUSUR,8.6,6,0,,2015,NOVEMBER,Seedling,A,1.9,
BC,3,111,PIPGLA,,,,,2015,NOVEMBER,Seedling,D,,
BC,3,112,OCOSIN,28,7,5,,2015,NOVEMBER,Seedling,A,2.8,
BC,3,113,INGLAU,10.6,5,0,,2015,NOVEMBER,Seedling,A,1.5,
BC,3,114,OCOLEU,20.9,6,5,,2015,NOVEMBER,Seedling,A,3,
DE,3,115,INGVER,14.1,4,1,,2015,NOVEMBER,Seedling,A,1.6,
DE,3,116,OCOSIN,9.7,4,0,,2015,NOVEMBER,Seedling,A,1.5,
DE,3,117,INGVER,,,,,2015,NOVEMBER,Seedling,NF,,
DE,3,118,HIPVOL,,,,,2015,NOVEMBER,Seedling,NF,,
DE,3,119,ROUSUR,13.7,6,0,,2015,NOVEMBER,Seedling,A,1.6,
DE,3,120,ROUSUR,,,,,2015,NOVEMBER,Seedling,NF,,
DE,3,121,OCOSIN,15.5,2,0,,2015,NOVEMBER,Seedling,A,1.5,
DE,3,122,GUAGUI,6.7,3,1,,2015,NOVEMBER,Seedling,A,2.3,
DE,3,123,PIPHIS,27.6,7,3,,2015,NOVEMBER,Seedling,A,3.3,
DE,3,124,PIPHIS,,,,,2015,NOVEMBER,Seedling,D,,
DE,3,125,PSYBRA,,,,,2015,NOVEMBER,Seedling,D,,
DE,3,126,PSYBRA,27.4,10,10,,2015,NOVEMBER,Seedling,A,4.9,
DE,3,127,GUAGUI,7.3,3,20,,2015,NOVEMBER,Seedling,A,1.9,
DE,3,128,ROUSUR,8.7,6,1,,2015,NOVEMBER,Seedling,A,1.5,
DE,3,129,GUAGUI,15.7,4,15,,2015,NOVEMBER,Seedling,A,2.2,
DE,3,130,ROUSUR,11.5,3,0,,2015,NOVEMBER,Seedling,A,1.6,
DE,3,131,ROUSUR,,,,,2015,NOVEMBER,Seedling,D,,
DE,3,132,ROUSUR,12.9,3,20,,2015,NOVEMBER,Seedling,A,1.6,
