TIMESTAMP,RECORD,Rain_mm_Tot,PanLevel,AirTC_Avg,RH,T107_C_Avg Water ,PTemp_C,AirTC_Max,AirTC_TMx,RH_Max,RH_TMx,T107_C_Max,T107_C_TMx,WS_ms_Max,WS_ms_TMx,AirTC_Min,AirTC_TMn,RH_Min,RH_TMn,T107_C_Min,T107_C_TMn,WS_ms_Min,WS_ms_TMn,SlrkW_2_Avg,SlrMJ_2_Tot,PAR_Den_Avg,PAR_Tot_Tot,BP_mmHg,AirTC_Std,T107_C_Std,SlrkW_2_Std,PAR_Den_Std,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,WS_ms_Std,WindDir_Hst(1),WindDir_Hst(2),WindDir_Hst(3),WindDir_Hst(4),WindDir_Hst(5),WindDir_Hst(6),WindDir_Hst(7),WindDir_Hst(8),BattV,
TS,RN,mm,inches,Deg C,%,Deg C,Deg C,Deg C,Deg C,%,%,Deg C,Deg C,meters/second,meters/second,Deg C,Deg C,%,%,Deg C,Deg C,meters/second,meters/second,kW/m^2,MJ/m^2,umol/s/m^2,mmol/m^2,mmHg,Deg C,Deg C,kW/m^2,umol/s/m^2,meters/second,Deg,Deg,meters/second,degrees,degrees,degrees,degrees,degrees,degrees,degrees,degrees,Volts,
,,Tot,Smp,Avg,Smp,Avg,Smp,Max,TMx,Max,TMx,Max,TMx,Max,TMx,Min,TMn,Min,TMn,Min,TMn,Min,TMn,Avg,Tot,Avg,Tot,Smp,Std,Std,Std,Std,WVc,WVc,WVc,Std,"Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02",Smp,COMENTARIO
6/9/2016 0:00,14,0,1.705,27.17,98.2,27.26,25.25,31.05,6/9/2016 13:08,100,6/9/2016 6:29,31.39,6/9/2016 13:08,1.558,6/9/2016 21:01,25.11,6/9/2016 23:58,76.66,6/9/2016 13:10,25.22,6/9/2016 23:59,0,6/9/2016 0:00,0.159,6.85813,284,24529.17,766,1.799,1.847,0.249,444.3,0.173,125.9,49.66,0.218,0.022,0.024,0.032,0.047,0.017,0.009,0.013,0.01,12.06,
6/10/2016 0:00,15,0,1.677,26.91,100,27.03,23.58,31.6,6/10/2016 15:28,100,6/10/2016 1:28,32.05,6/10/2016 14:46,2.597,6/10/2016 12:52,23.29,6/10/2016 23:47,67.76,6/10/2016 10:31,23.36,6/10/2016 23:49,0,6/10/2016 0:00,0.201,8.68076,363.1,31368.58,766.1,2.554,2.626,0.303,540.8,0.414,146.8,60.66,0.461,0.047,0.057,0.059,0.112,0.059,0.027,0.03,0.025,12.05,
6/11/2016 0:00,16,1.7,1.679,26.29,100,26.37,23.18,31.84,6/11/2016 11:42,100,6/11/2016 0:00,31.7,6/11/2016 12:03,3.076,6/11/2016 11:51,22.9,6/11/2016 23:57,63.95,6/11/2016 11:34,22.96,6/11/2016 23:59,0,6/11/2016 0:00,0.198,8.570308,357.5,30883.51,766.7,2.89,2.889,0.329,585.7,0.274,148.6,48.89,0.418,0.03,0.037,0.042,0.07,0.039,0.02,0.022,0.014,12.04,
6/12/2016 0:00,17,0.2,1.694,26.03,99.6,26.1,24.84,31.99,6/12/2016 12:32,100,6/12/2016 0:00,31.78,6/12/2016 12:32,2.277,6/12/2016 9:09,22.07,6/12/2016 4:25,64.53,6/12/2016 12:32,22.12,6/12/2016 4:26,0,6/12/2016 0:00,0.19,8.214121,341.4,29488.64,765.7,3.014,3.036,0.308,546,0.16,158.6,43.15,0.246,0.011,0.014,0.028,0.049,0.023,0.014,0.015,0.006,12.04,
6/13/2016 0:00,18,0.8,1.688,27.25,94.2,27.28,25.43,31.81,6/13/2016 14:17,100,6/13/2016 0:04,32.15,6/13/2016 14:19,3.156,6/13/2016 5:41,24.33,6/13/2016 2:01,69.99,6/13/2016 14:46,24.39,6/13/2016 2:01,0,6/13/2016 0:00,0.173,7.493911,310.1,26785.51,765.5,2.252,2.256,0.278,493.3,0.384,145,63.2,0.362,0.039,0.048,0.071,0.098,0.055,0.03,0.026,0.017,12.05,
6/14/2016 0:00,19,0,1.676,27.84,92.4,27.9,26.41,32.64,6/14/2016 14:31,99.4,6/14/2016 5:28,33.01,6/14/2016 14:32,3.476,6/14/2016 12:38,24.27,6/14/2016 5:25,56.46,6/14/2016 13:51,24.29,6/14/2016 5:25,0,6/14/2016 0:07,0.221,9.527323,393.8,34020.69,767,2.423,2.566,0.33,585.7,0.633,148.8,61.77,0.499,0.042,0.082,0.144,0.194,0.072,0.042,0.038,0.018,12.05,
6/15/2016 0:00,20,0,1.656,27.61,96.8,27.67,25.64,32.51,6/15/2016 13:46,98.6,6/15/2016 6:16,32.88,6/15/2016 13:45,1.558,6/15/2016 0:35,24.65,6/15/2016 5:56,59.98,6/15/2016 15:48,24.62,6/15/2016 6:00,0,6/15/2016 0:00,0.219,9.440509,389.3,33627.04,767.3,2.472,2.542,0.317,561.3,0.171,168.1,49.81,0.227,0.016,0.017,0.021,0.045,0.032,0.017,0.015,0.008,12.05,
6/16/2016 0:00,21,0,1.635,27.05,99.3,27.11,24.63,32.11,6/16/2016 12:49,100,6/16/2016 4:35,32.17,6/16/2016 13:19,2.277,6/16/2016 7:50,22.91,6/16/2016 6:07,60.95,6/16/2016 13:31,23.02,6/16/2016 6:06,0,6/16/2016 0:00,0.227,9.801641,408.2,35261.98,765.5,2.823,2.862,0.322,576.5,0.237,144.6,51.34,0.34,0.027,0.027,0.034,0.066,0.031,0.018,0.022,0.012,12.04,
6/17/2016 0:00,22,0.3,1.587,26.77,100,26.9,24.13,32.28,6/17/2016 12:28,100,6/17/2016 1:24,32.73,6/17/2016 14:42,3.236,6/17/2016 9:30,23,6/17/2016 5:35,58.39,6/17/2016 14:50,23.08,6/17/2016 5:41,0,6/17/2016 0:00,0.229,9.910543,413.5,35721.48,764.8,3.046,3.152,0.35,621.1,0.247,147.2,50.89,0.38,0.041,0.028,0.032,0.061,0.034,0.015,0.022,0.015,12.03,
6/18/2016 0:00,23,0,1.589,26.95,95.1,27.1,25.85,32.97,6/18/2016 13:57,100,6/18/2016 0:00,33.24,6/18/2016 13:55,2.916,6/18/2016 12:51,22.85,6/18/2016 6:20,59.81,6/18/2016 13:49,22.97,6/18/2016 5:49,0,6/18/2016 0:00,0.245,10.56309,438.6,37883.88,765.2,3.09,3.206,0.37,654.9,0.18,159.5,41.75,0.277,0.013,0.019,0.031,0.052,0.035,0.017,0.011,0.003,12.04,
6/19/2016 0:00,24,5.4,1.591,26.22,100,26.33,25.1,31.5,6/19/2016 14:01,100,6/19/2016 4:02,32.26,6/19/2016 14:01,2.916,6/19/2016 13:21,23.88,6/19/2016 5:36,67.53,6/19/2016 14:28,23.95,6/19/2016 5:41,0,6/19/2016 0:00,0.124,5.369402,229.2,19800.88,765.6,1.977,2.055,0.216,392.4,0.231,160.3,46.48,0.333,0.02,0.02,0.037,0.074,0.034,0.02,0.018,0.008,12.04,
6/20/2016 0:00,25,3.8,1.591,25.43,100,25.6,24.87,27.73,6/20/2016 12:35,100,6/20/2016 0:00,27.96,6/20/2016 12:44,2.357,6/20/2016 10:17,24.05,6/20/2016 1:33,89.5,6/20/2016 12:34,24.21,6/20/2016 1:39,0,6/20/2016 0:03,0.063,2.715352,119.7,10339.52,765.2,1.059,1.099,0.092,173.6,0.241,148.5,42.05,0.299,0.013,0.02,0.052,0.092,0.03,0.016,0.014,0.004,12.03,
6/21/2016 0:00,26,9.8,1.591,25.37,100,25.46,23.87,30.84,6/21/2016 11:48,100,6/21/2016 0:00,30.73,6/21/2016 11:48,2.757,6/21/2016 16:22,23.37,6/21/2016 21:26,62.44,6/21/2016 11:45,23.42,6/21/2016 21:36,0,6/21/2016 0:00,0.141,6.105431,256.7,22176.29,765.5,1.952,1.952,0.244,432,0.232,168.1,45.4,0.34,0.018,0.014,0.033,0.069,0.053,0.02,0.018,0.007,12.04,
6/22/2016 0:00,27,11.9,1.591,26.17,100,26.28,23.52,31.07,6/22/2016 14:36,100,6/22/2016 0:00,31.42,6/22/2016 13:30,3.555,6/22/2016 13:07,22.94,6/22/2016 4:19,67.4,6/22/2016 14:58,23.04,6/22/2016 4:22,0,6/22/2016 0:00,0.229,9.90415,415.4,35880.26,767.1,2.606,2.638,0.349,628.3,0.532,154.5,53.14,0.539,0.042,0.058,0.088,0.177,0.087,0.039,0.03,0.012,12.03,
6/23/2016 0:00,28,5.2,1.591,25.89,100,25.94,23.64,31.53,6/23/2016 13:08,100,6/23/2016 0:00,31.82,6/23/2016 13:08,2.757,6/23/2016 10:37,22.39,6/23/2016 3:06,57.85,6/23/2016 13:51,22.42,6/23/2016 3:03,0,6/23/2016 0:04,0.217,9.391157,392.1,33871.86,766,3.015,3.026,0.345,616.3,0.192,149.2,48.69,0.308,0.024,0.02,0.027,0.054,0.023,0.014,0.019,0.01,12.04,
6/24/2016 0:00,29,0,1.591,26.69,99.7,26.73,25.04,31.69,6/24/2016 14:32,100,6/24/2016 0:00,31.89,6/24/2016 14:21,2.357,6/24/2016 12:33,23.17,6/24/2016 4:29,62.12,6/24/2016 14:21,23.22,6/24/2016 4:31,0,6/24/2016 0:00,0.231,9.998605,415.3,35875.71,765.3,2.836,2.829,0.346,615.3,0.234,173.3,54.49,0.299,0.021,0.018,0.027,0.067,0.039,0.022,0.028,0.013,12.04,
6/25/2016 0:00,30,0,1.591,26.23,100,26.23,23.81,31.12,6/25/2016 15:29,100,6/25/2016 0:16,30.99,6/25/2016 15:21,2.277,6/25/2016 16:20,23.45,6/25/2016 5:57,72.37,6/25/2016 15:29,23.52,6/25/2016 5:56,0,6/25/2016 0:00,0.138,5.967811,246.6,21302.88,764.9,2.388,2.374,0.208,369.5,0.229,166.1,45.71,0.307,0.02,0.015,0.026,0.082,0.041,0.019,0.017,0.011,12.03,
6/26/2016 0:00,31,0,1.592,26.39,100,26.39,23.18,32.14,6/26/2016 11:59,100,6/26/2016 0:00,31.82,6/26/2016 13:30,1.958,6/26/2016 7:42,22.82,6/26/2016 5:24,61.93,6/26/2016 13:32,22.87,6/26/2016 5:23,0,6/26/2016 0:00,0.211,9.103993,377.6,32621.79,764.5,3.152,3.126,0.312,555.1,0.143,155.4,43.97,0.224,0.016,0.014,0.02,0.04,0.025,0.011,0.011,0.006,12.02,
6/27/2016 0:00,32,0,1.591,26.21,98.6,26.22,24.01,32.01,6/27/2016 13:52,100,6/27/2016 0:00,32.13,6/27/2016 13:53,2.277,6/27/2016 13:14,21.57,6/27/2016 6:08,45.23,6/27/2016 13:56,21.61,6/27/2016 6:09,0,6/27/2016 0:00,0.257,11.10568,461.3,39850.88,764.6,3.609,3.641,0.368,655.2,0.236,153.3,46.38,0.311,0.02,0.022,0.038,0.078,0.039,0.016,0.015,0.008,12.02,
6/28/2016 0:00,33,0.2,1.592,26.57,99.8,26.6,24.04,32.14,6/28/2016 12:26,100,6/28/2016 2:48,32.27,6/28/2016 10:43,2.197,6/28/2016 10:04,23.14,6/28/2016 6:13,61.09,6/28/2016 15:26,23.17,6/28/2016 6:11,0,6/28/2016 0:00,0.216,9.331445,392.7,33919.06,764.8,2.948,3.033,0.324,580.9,0.187,155.8,46.18,0.284,0.016,0.022,0.028,0.054,0.031,0.014,0.016,0.005,12.02,
6/29/2016 0:00,34,0.2,1.591,27.15,98.5,27.2,24.22,32.16,6/29/2016 12:24,100,6/29/2016 3:55,32.62,6/29/2016 13:42,3.635,6/29/2016 14:44,23.82,6/29/2016 6:06,61.51,6/29/2016 13:31,23.82,6/29/2016 4:24,0,6/29/2016 0:00,0.251,10.82347,450.2,38892.7,765.4,2.876,2.999,0.352,633.2,0.337,144.7,55.78,0.457,0.038,0.05,0.058,0.088,0.044,0.023,0.026,0.012,12.02,
6/30/2016 0:00,35,0,1.592,26.51,98.2,26.56,23.58,31.93,6/30/2016 12:38,100,6/30/2016 1:47,32.62,6/30/2016 14:09,2.357,6/30/2016 17:21,22.95,6/30/2016 6:02,58.52,6/30/2016 14:17,22.92,6/30/2016 6:05,0,6/30/2016 0:00,0.223,9.637826,402.9,34803.86,765.8,3.126,3.246,0.331,591.7,0.208,158.5,46.89,0.284,0.016,0.022,0.033,0.058,0.04,0.019,0.016,0.004,12.02,
7/1/2016 0:00,36,0,1.592,26.82,95.5,26.8,26.31,29.57,7/1/2016 11:30,98.3,7/1/2016 21:36,29.76,7/1/2016 11:21,2.996,7/1/2016 7:37,23.81,7/1/2016 0:00,78.37,7/1/2016 11:45,23.85,7/1/2016 0:00,0,7/1/2016 0:02,0.074,3.198573,137.9,11909.64,765.7,1.313,1.395,0.095,177.6,0.301,155,49.34,0.315,0.019,0.025,0.056,0.099,0.051,0.026,0.021,0.005,12.03,
7/2/2016 0:00,37,22.5,1.591,25.12,100,25.16,24.22,26.71,7/2/2016 0:32,100,7/2/2016 2:07,26.61,7/2/2016 0:33,2.996,7/2/2016 12:04,23.87,7/2/2016 13:29,93.6,7/2/2016 0:31,23.96,7/2/2016 8:00,0,7/2/2016 0:00,0.034,1.469015,69.54,6006.54,767,0.673,0.651,0.056,108.9,0.161,148.8,37.06,0.306,0.014,0.016,0.03,0.054,0.019,0.011,0.014,0.003,11.98,
7/3/2016 0:00,38,0.1,1.59,26.42,96.4,26.47,24.87,31.62,7/3/2016 12:46,100,7/3/2016 0:00,31.61,7/3/2016 12:46,1.718,7/3/2016 23:32,22.85,7/3/2016 4:06,63.79,7/3/2016 12:47,22.82,7/3/2016 4:06,0,7/3/2016 0:00,0.204,8.818564,361.7,31242.47,767.1,2.754,2.788,0.317,558.6,0.204,155,45.65,0.241,0.013,0.016,0.037,0.068,0.037,0.014,0.014,0.005,12.05,
7/4/2016 0:00,39,8.7,1.592,26.13,100,26.19,24.69,30.85,7/4/2016 12:51,100,7/4/2016 2:17,31.12,7/4/2016 12:50,3.316,7/4/2016 19:58,22.99,7/4/2016 5:59,73.94,7/4/2016 12:51,23.04,7/4/2016 6:02,0,7/4/2016 0:00,0.155,6.687772,276.5,23886.15,766.4,2.009,2.009,0.266,469.2,0.396,171.8,58.9,0.434,0.04,0.025,0.044,0.1,0.09,0.042,0.041,0.014,12.04,
7/5/2016 0:00,40,5.9,1.592,26.83,98,26.94,26.62,31.34,7/5/2016 13:53,100,7/5/2016 0:00,31.69,7/5/2016 13:53,3.236,7/5/2016 17:05,24.05,7/5/2016 1:13,76.48,7/5/2016 13:31,24.12,7/5/2016 1:17,0,7/5/2016 0:00,0.184,7.969853,337.8,29179.32,766.2,1.887,1.937,0.305,551.8,0.344,150.7,52.91,0.347,0.022,0.033,0.069,0.112,0.051,0.027,0.023,0.007,12.04,
7/6/2016 0:00,41,0.7,1.591,27,100,27.02,25.85,30.28,7/6/2016 12:48,100,7/6/2016 1:32,30.36,7/6/2016 12:43,2.357,7/6/2016 8:15,24.59,7/6/2016 5:57,81.3,7/6/2016 12:58,24.61,7/6/2016 5:48,0,7/6/2016 0:00,0.131,5.64044,235.4,20335.85,766.5,1.479,1.496,0.197,355.7,0.277,161.8,48.87,0.341,0.023,0.018,0.037,0.09,0.055,0.021,0.023,0.01,12.04,
7/7/2016 0:00,42,0.7,1.591,26.93,100,26.98,23.38,32.08,7/7/2016 12:31,100,7/7/2016 0:00,32.23,7/7/2016 13:13,1.958,7/7/2016 2:32,23.26,7/7/2016 23:59,66,7/7/2016 12:16,23.31,7/7/2016 23:52,0,7/7/2016 0:00,0.222,9.603928,398.3,34403.24,766.6,2.525,2.538,0.339,601.8,0.206,161.5,42.04,0.269,0.015,0.017,0.026,0.07,0.049,0.015,0.01,0.004,12.01,
7/8/2016 0:00,43,1.4,1.592,26.01,100,26.08,23.99,31.64,7/8/2016 12:07,100,7/8/2016 0:00,31.75,7/8/2016 13:21,1.958,7/8/2016 9:02,22.31,7/8/2016 4:57,62.85,7/8/2016 10:42,22.32,7/8/2016 4:57,0,7/8/2016 0:00,0.211,9.098694,373.8,32291.55,765.6,3.116,3.139,0.341,598.3,0.12,153.8,41.2,0.207,0.013,0.011,0.018,0.037,0.016,0.011,0.009,0.006,12.01,
7/9/2016 0:00,44,19.7,1.591,24.9,100,25.08,24.72,28.41,7/9/2016 10:21,100,7/9/2016 0:00,29.06,7/9/2016 10:21,3.316,7/9/2016 15:36,23.25,7/9/2016 6:24,89.2,7/9/2016 10:22,23.36,7/9/2016 6:09,0,7/9/2016 0:00,0.11,4.765404,210,18138.4,766.2,1.111,1.214,0.205,377.1,0.237,145.6,40.42,0.33,0.017,0.024,0.05,0.085,0.03,0.012,0.014,0.006,12.02,
7/10/2016 0:00,45,0,1.591,26.76,96.2,26.84,26.53,30.86,7/10/2016 15:56,100,7/10/2016 0:00,31.43,7/10/2016 15:56,3.156,7/10/2016 21:55,22.86,7/10/2016 5:22,76.28,7/10/2016 12:14,22.9,7/10/2016 5:09,0,7/10/2016 0:08,0.171,7.383504,308.1,26614.05,766.2,2.365,2.402,0.272,488,0.239,147.3,40.48,0.325,0.015,0.023,0.05,0.083,0.035,0.016,0.012,0.004,12.02,
7/11/2016 0:00,46,0.2,1.591,27.34,100,27.39,25.52,31.71,7/11/2016 14:06,100,7/11/2016 22:12,31.81,7/11/2016 13:57,2.836,7/11/2016 0:29,24.84,7/11/2016 5:34,69.32,7/11/2016 14:32,24.82,7/11/2016 5:36,0,7/11/2016 0:00,0.178,7.671185,312.6,26999.35,765.1,2.02,2.07,0.28,492.6,0.253,165.8,54.06,0.334,0.029,0.019,0.032,0.068,0.044,0.025,0.025,0.01,12.02,
7/12/2016 0:00,47,0,1.592,26.78,100,26.85,24.3,31.38,7/12/2016 15:51,100,7/12/2016 0:00,31.57,7/12/2016 15:49,2.437,7/12/2016 15:34,23.76,7/12/2016 5:21,64.45,7/12/2016 15:52,23.82,7/12/2016 5:20,0,7/12/2016 0:00,0.195,8.42057,346.8,29954.95,764.2,2.417,2.447,0.302,533.4,0.23,172.8,50.32,0.289,0.021,0.014,0.025,0.071,0.048,0.02,0.023,0.007,12.02,
7/13/2016 0:00,48,2.9,1.592,26.13,100,26.21,24.01,31.4,7/13/2016 14:44,100,7/13/2016 0:00,31.64,7/13/2016 14:43,2.038,7/13/2016 2:55,22.66,7/13/2016 5:38,68.13,7/13/2016 14:42,22.74,7/13/2016 5:46,0,7/13/2016 0:00,0.213,9.202536,384.6,33219.61,764.7,2.714,2.757,0.354,629.4,0.202,169,41.39,0.273,0.017,0.013,0.018,0.076,0.048,0.013,0.011,0.006,12,
7/14/2016 0:00,49,2.9,1.592,25.68,100,25.75,23.7,31.01,7/14/2016 13:10,100,7/14/2016 0:00,31.23,7/14/2016 13:13,1.558,7/14/2016 16:28,22.9,7/14/2016 5:58,69.47,7/14/2016 13:15,22.94,7/14/2016 5:35,0,7/14/2016 0:00,0.195,8.439108,356.4,30787.67,764.8,2.567,2.608,0.316,570.9,0.165,163.2,46.3,0.236,0.016,0.013,0.021,0.05,0.034,0.012,0.011,0.008,12.01,
7/15/2016 0:00,50,5.6,1.592,25.7,100,25.74,24.36,31.1,7/15/2016 13:33,100,7/15/2016 0:00,31.53,7/15/2016 13:32,2.836,7/15/2016 10:08,22.02,7/15/2016 4:22,71.16,7/15/2016 15:21,21.67,7/15/2016 9:12,0,7/15/2016 0:00,0.176,7.604938,313.6,27089.81,764,2.903,2.896,0.298,524.8,0.213,173.3,45.03,0.291,0.015,0.009,0.021,0.076,0.048,0.018,0.016,0.009,12,
7/16/2016 0:00,51,11.9,1.592,26.14,100,26.22,25.01,31.28,7/16/2016 13:01,100,7/16/2016 0:00,31.18,7/16/2016 13:01,2.757,7/16/2016 11:56,23.58,7/16/2016 5:40,72.56,7/16/2016 12:59,23.59,7/16/2016 5:46,0,7/16/2016 0:00,0.156,6.749051,280.9,24267.29,765.2,2.19,2.189,0.265,472.1,0.294,181.3,54.02,0.415,0.038,0.018,0.028,0.073,0.052,0.028,0.035,0.022,12.02,
7/17/2016 0:00,52,0.2,1.592,26.58,100,26.65,24.3,31.5,7/17/2016 11:56,100,7/17/2016 0:00,31.6,7/17/2016 14:05,2.916,7/17/2016 12:24,23.27,7/17/2016 5:42,64.21,7/17/2016 13:04,23.3,7/17/2016 5:44,0,7/17/2016 0:00,0.199,8.606005,354.8,30650.74,764.6,2.533,2.541,0.32,565.6,0.296,174,50.45,0.411,0.029,0.024,0.027,0.083,0.061,0.031,0.031,0.01,12,
7/18/2016 0:00,53,3.5,1.592,25.71,100,25.77,24.04,30.6,7/18/2016 11:59,100,7/18/2016 0:00,30.5,7/18/2016 11:59,2.357,7/18/2016 9:49,22.68,7/18/2016 6:08,70.9,7/18/2016 12:01,22.82,7/18/2016 6:06,0,7/18/2016 0:00,0.126,5.463709,228.7,19759.22,763.6,2.222,2.203,0.226,403.9,0.169,182,41.66,0.268,0.014,0.007,0.014,0.052,0.041,0.019,0.017,0.003,12,
7/19/2016 0:00,54,0.6,1.592,27.12,91.7,27.19,26.72,31.68,7/19/2016 14:42,100,7/19/2016 0:00,32.11,7/19/2016 14:59,2.757,7/19/2016 6:37,23.46,7/19/2016 1:17,66.59,7/19/2016 14:43,23.54,7/19/2016 1:17,0,7/19/2016 0:00,0.231,9.993434,418.1,36114.79,764.7,2.679,2.735,0.361,644.3,0.199,154.1,44.16,0.286,0.014,0.018,0.031,0.062,0.036,0.017,0.016,0.006,12.01,
7/20/2016 0:00,55,0.9,1.592,27.3,100,27.37,25.31,31.41,7/20/2016 12:21,100,7/20/2016 4:54,31.86,7/20/2016 15:23,2.517,7/20/2016 0:00,24.88,7/20/2016 6:53,71.72,7/20/2016 16:08,24.89,7/20/2016 4:36,0,7/20/2016 0:01,0.19,8.200491,344.1,29721.33,765.4,2.135,2.232,0.29,521.8,0.274,144.7,45.13,0.373,0.023,0.032,0.049,0.092,0.038,0.016,0.017,0.007,12.01,
7/21/2016 0:00,56,1.4,1.592,26.91,100,27.01,24.81,31.69,7/21/2016 13:13,100,7/21/2016 0:00,31.96,7/21/2016 13:11,2.517,7/21/2016 14:19,24.41,7/21/2016 23:56,75.28,7/21/2016 14:56,24.48,7/21/2016 23:57,0,7/21/2016 0:00,0.163,7.037324,292.5,25263.55,765.3,2.137,2.184,0.262,466.3,0.316,150.3,44.49,0.428,0.022,0.035,0.065,0.11,0.037,0.022,0.02,0.005,12.01,
7/22/2016 0:00,57,0,1.591,26.52,96.8,26.56,24.87,31.61,7/22/2016 14:38,100,7/22/2016 0:00,32,7/22/2016 14:37,2.597,7/22/2016 11:06,22.65,7/22/2016 5:04,69.17,7/22/2016 11:06,22.72,7/22/2016 5:07,0,7/22/2016 0:00,0.175,7.540476,309.5,26733.21,764.1,2.816,2.829,0.265,466.6,0.234,181.2,53.12,0.315,0.024,0.013,0.023,0.064,0.049,0.021,0.031,0.009,12,
7/23/2016 0:00,58,3.7,1.592,25.71,100,25.75,23.67,31.88,7/23/2016 11:45,100,7/23/2016 2:47,31.78,7/23/2016 13:10,3.236,7/23/2016 9:57,23.2,7/23/2016 5:57,62.88,7/23/2016 11:57,23.22,7/23/2016 5:59,0,7/23/2016 0:00,0.178,7.691245,317.6,27436.04,764,2.561,2.583,0.303,533.4,0.257,183.1,50.31,0.323,0.024,0.014,0.024,0.07,0.064,0.028,0.026,0.006,12,
7/24/2016 0:00,59,1.6,1.592,25.87,100,25.89,23.7,31.32,7/24/2016 12:43,100,7/24/2016 0:00,31.45,7/24/2016 12:43,2.038,7/24/2016 10:08,23.06,7/24/2016 5:45,66.54,7/24/2016 12:43,23.04,7/24/2016 5:49,0,7/24/2016 0:00,0.186,8.047085,339.3,29309.8,764,2.463,2.484,0.312,562.1,0.174,169.8,42.82,0.26,0.013,0.013,0.022,0.055,0.033,0.016,0.015,0.006,12,
7/25/2016 0:00,60,0.1,1.592,26.49,100,26.51,25.13,31.83,7/25/2016 12:45,100,7/25/2016 0:00,32,7/25/2016 13:11,2.916,7/25/2016 15:41,22.58,7/25/2016 1:39,62.85,7/25/2016 12:35,22.62,7/25/2016 1:39,0,7/25/2016 0:00,0.195,8.418646,350.2,30247.48,763.9,2.909,2.931,0.322,572.1,0.182,164.1,45.03,0.265,0.017,0.014,0.026,0.05,0.039,0.018,0.013,0.005,12,
7/26/2016 0:00,61,7.9,1.592,26.78,100,26.9,25.49,31.69,7/26/2016 12:11,100,7/26/2016 0:00,31.86,7/26/2016 12:03,2.038,7/26/2016 17:07,24.13,7/26/2016 4:24,74.64,7/26/2016 16:16,24.19,7/26/2016 4:25,0,7/26/2016 0:01,0.187,8.069813,339.4,29319.19,764.1,2.318,2.376,0.292,523.8,0.212,158.4,42.99,0.273,0.012,0.02,0.037,0.067,0.044,0.016,0.012,0.004,12,
7/27/2016 0:00,62,0.1,1.592,27.33,100,27.38,25.49,32.5,7/27/2016 14:22,100,7/27/2016 0:00,32.56,7/27/2016 13:17,2.277,7/27/2016 10:20,24.2,7/27/2016 4:21,65.57,7/27/2016 15:23,24.21,7/27/2016 4:20,0,7/27/2016 0:00,0.215,9.292118,385.4,33290.09,764.1,2.732,2.775,0.324,576.8,0.135,142.5,37.29,0.252,0.014,0.018,0.023,0.04,0.019,0.009,0.009,0.003,12,
7/28/2016 0:00,63,0,1.592,27,100,27.02,24.01,32.34,7/28/2016 10:38,100,7/28/2016 0:00,32.51,7/28/2016 10:38,1.478,7/28/2016 9:22,23.65,7/28/2016 6:19,62.91,7/28/2016 10:30,23.67,7/28/2016 6:20,0,7/28/2016 0:00,0.185,7.972255,330.1,28517.52,764.2,2.7,2.738,0.297,525.8,0.18,168,41.61,0.232,0.012,0.008,0.018,0.078,0.034,0.011,0.013,0.006,12,
7/29/2016 0:00,64,6.9,1.591,26.54,99.2,26.61,25.7,31.23,7/29/2016 14:35,100,7/29/2016 0:00,31.57,7/29/2016 13:51,2.597,7/29/2016 14:25,23.29,7/29/2016 5:18,68.19,7/29/2016 15:10,23.35,7/29/2016 5:17,0,7/29/2016 0:00,0.219,9.477927,394.8,34100.22,764.1,2.67,2.69,0.344,612.7,0.269,156.2,41.66,0.327,0.014,0.021,0.043,0.109,0.048,0.018,0.012,0.004,12,
7/30/2016 0:00,65,0.1,1.59,26.96,93.2,26.91,26.78,30.19,7/30/2016 10:25,100,7/30/2016 0:48,30.32,7/30/2016 10:25,4.994,7/30/2016 15:34,24.7,7/30/2016 4:27,69.48,7/30/2016 10:27,24.69,7/30/2016 4:28,0,7/30/2016 0:00,0.12,5.177319,213.2,18413.9,763,1.451,1.447,0.194,342.9,0.281,178.7,53.91,0.322,0.019,0.016,0.032,0.085,0.058,0.035,0.027,0.009,12.01,
7/31/2016 0:00,66,18.6,1.591,25.48,100,25.56,24.63,29.65,7/31/2016 11:25,100,7/31/2016 2:27,29.79,7/31/2016 11:23,3.396,7/31/2016 8:16,23.62,7/31/2016 13:23,82.4,7/31/2016 11:24,23.62,7/31/2016 13:27,0,7/31/2016 0:00,0.061,2.649862,116.7,10084.2,763.7,1.214,1.239,0.138,256,0.393,151.6,54.1,0.442,0.033,0.04,0.063,0.122,0.07,0.028,0.029,0.008,11.96,
8/1/2016 0:00,Desconectada Low Vat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
