TIMESTAMP,RECORD,Rain_mm_Tot,PanLevel,AirTC_Avg,RH,T107_C_Avg,PTemp_C,AirTC_Max,AirTC_TMx,RH_Max,RH_TMx,T107_C_Max,T107_C_TMx,WS_ms_Max,WS_ms_TMx,AirTC_Min,AirTC_TMn,RH_Min,RH_TMn,T107_C_Min,T107_C_TMn,WS_ms_Min,WS_ms_TMn,SlrkW_2_Avg,SlrMJ_2_Tot,PAR_Den_Avg,PAR_Tot_Tot,BP_mmHg,AirTC_Std,T107_C_Std,SlrkW_2_Std,PAR_Den_Std,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,WS_ms_Std,WindDir_Hst(1),WindDir_Hst(2),WindDir_Hst(3),WindDir_Hst(4),WindDir_Hst(5),WindDir_Hst(6),WindDir_Hst(7),WindDir_Hst(8),BattV,Comentario
TS,RN,mm,inches,Deg C,%,Deg C,Deg C,Deg C,Deg C,%,%,Deg C,Deg C,meters/second,meters/second,Deg C,Deg C,%,%,Deg C,Deg C,meters/second,meters/second,kW/m^2,MJ/m^2,umol/s/m^2,mmol/m^2,mmHg,Deg C,Deg C,kW/m^2,umol/s/m^2,meters/second,Deg,Deg,meters/second,degrees,degrees,degrees,degrees,degrees,degrees,degrees,degrees,Volts,
,,Tot,Smp,Avg,Smp,Avg,Smp,Max,TMx,Max,TMx,Max,TMx,Max,TMx,Min,TMn,Min,TMn,Min,TMn,Min,TMn,Avg,Tot,Avg,Tot,Smp,Std,Std,Std,Std,WVc,WVc,WVc,Std,"Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02",Smp,
7/16/2014 0:00,189,6.3,8.32,26.16,100,27.62,23.29,31.65,7/16/2014 12:59,100,7/16/2014 0:00,33.32,7/16/2014 14:14,2.916,7/16/2014 11:19,23.44,7/16/2014 23:31,61.27,7/16/2014 13:01,25.21,7/16/2014 6:48,0,7/16/2014 0:00,71.82,0.6164542,77.57,6700.5,765.8,2.523,1.95,121.1,228.6,0.322,136.2,48.6,0.457,0.04,0.047,0.044,0.097,0.036,0.013,0.016,0.029,12.36,
7/17/2014 0:00,190,3.6,8.05,26.98,97.5,29.4,24.66,33.17,7/17/2014 13:46,100,7/17/2014 0:00,36.25,7/17/2014 14:51,3.316,7/17/2014 10:01,23.45,7/17/2014 0:00,60.2,7/17/2014 14:12,24.73,7/17/2014 6:45,0,7/17/2014 0:00,120.6,1.03476,477.6,41257.56,766.1,3.023,3.95,187.4,739.4,0.426,146.3,55,0.504,0.051,0.049,0.049,0.137,0.061,0.027,0.023,0.03,12.36,
7/18/2014 0:00,191,4.7,8.08,26.47,99.8,29.27,24.19,31.46,7/18/2014 12:55,100,7/18/2014 0:34,34.32,7/18/2014 15:54,3.076,7/18/2014 9:44,23.31,7/18/2014 5:35,64.46,7/18/2014 13:05,25.61,7/18/2014 7:32,0,7/18/2014 0:00,101.9,0.8747574,405.8,35057.23,766.4,2.541,2.801,168.2,662.3,0.457,145.6,49.04,0.516,0.036,0.049,0.067,0.184,0.056,0.023,0.019,0.023,12.37,
7/19/2014 0:00,192,22.4,8.61,26.16,99.9,28.9,24.84,30.95,7/19/2014 13:10,100,7/19/2014 0:12,33.44,7/19/2014 15:56,4.035,7/19/2014 12:19,23.65,7/19/2014 2:00,73.76,7/19/2014 14:52,25.69,7/19/2014 6:17,0,7/19/2014 0:00,88.7,0.7615646,349.7,30206.01,765.8,2.099,2.454,147.3,577.8,0.369,155.3,51.88,0.42,0.031,0.028,0.038,0.148,0.058,0.019,0.019,0.028,12.37,
7/20/2014 0:00,193,11.1,8.7,27.15,100,30.27,24.19,32.14,7/20/2014 14:15,100,7/20/2014 0:12,36.2,7/20/2014 15:50,3.316,7/20/2014 15:07,23.92,7/20/2014 6:23,60.72,7/20/2014 15:02,26.12,7/20/2014 6:47,0,7/20/2014 0:00,119.4,1.024659,471.2,40703.19,765.5,2.841,3.326,171.7,673.5,0.433,152.6,54.41,0.467,0.045,0.04,0.048,0.148,0.076,0.022,0.021,0.031,12.36,
7/21/2014 0:00,194,0.2,8.69,26.43,98.9,29.75,23.67,31.86,7/21/2014 13:05,100,7/21/2014 0:00,34.99,7/21/2014 15:52,2.916,7/21/2014 12:21,23.09,7/21/2014 5:56,61.21,7/21/2014 12:56,25.88,7/21/2014 7:45,0,7/21/2014 0:00,107.1,0.9189326,429.2,37071.9,765.1,2.809,2.914,167.7,661,0.383,153.1,44.94,0.443,0.025,0.036,0.05,0.156,0.061,0.021,0.016,0.016,12.37,
7/22/2014 0:00,195,0.1,8.66,26.3,91.4,28.3,25.83,31.18,7/22/2014 10:25,100,7/22/2014 1:18,31.41,7/22/2014 14:34,2.677,7/22/2014 11:36,21.92,7/22/2014 5:53,63.41,7/22/2014 10:24,25.11,7/22/2014 7:21,0,7/22/2014 0:00,70.96,0.6090704,279.3,24129.3,765.5,2.721,2.044,119.3,465.6,0.387,158.5,57.06,0.43,0.033,0.03,0.037,0.13,0.068,0.026,0.025,0.039,12.38,
7/23/2014 0:00,196,0,8.59,27.36,91.6,28.7,26.01,31.54,7/23/2014 11:19,99.6,7/23/2014 6:29,32.25,7/23/2014 15:55,3.555,7/23/2014 11:27,23.86,7/23/2014 6:15,66.15,7/23/2014 15:32,25.9,7/23/2014 7:15,0,7/23/2014 0:00,71.89,0.6170576,283.1,24458.55,765.2,2.109,2.007,119.8,467,0.481,159.5,59.23,0.491,0.038,0.032,0.051,0.161,0.079,0.043,0.032,0.046,12.37,
7/24/2014 0:00,197,0,8.48,27.38,93.6,28.69,25.04,31.37,7/24/2014 13:17,98.3,7/24/2014 6:47,31.93,7/24/2014 15:16,4.834,7/24/2014 11:29,24.79,7/24/2014 22:47,65.37,7/24/2014 12:11,26.09,7/24/2014 7:13,0,7/24/2014 0:00,70.6,0.6059647,275.3,23782.34,765.3,1.872,1.898,117.4,454.7,0.562,158.4,66.24,0.518,0.05,0.042,0.054,0.17,0.097,0.044,0.041,0.064,12.37,
7/25/2014 0:00,198,0.6,8.38,27.73,91.1,29.41,26.9,32.37,7/25/2014 13:17,98.7,7/25/2014 6:06,33.93,7/25/2014 16:01,3.156,7/25/2014 13:48,24.05,7/25/2014 5:53,63.32,7/25/2014 13:18,25.85,7/25/2014 7:03,0,7/25/2014 0:00,91.1,0.7823014,360.2,31118.23,765.2,2.351,2.725,143.7,564.4,0.546,154.3,63.13,0.478,0.048,0.046,0.062,0.172,0.091,0.042,0.034,0.051,12.38,
7/26/2014 0:00,199,0,8.22,28.07,95.4,29.94,25.04,32.64,7/26/2014 12:52,95.9,7/26/2014 23:25,34.47,7/26/2014 15:41,3.316,7/26/2014 17:19,24.93,7/26/2014 23:21,59.05,7/26/2014 13:32,26.52,7/26/2014 6:55,0,7/26/2014 0:00,92.8,0.7963867,361.6,31235.55,765.9,2.355,2.566,142.9,553.5,0.512,142.7,64.47,0.472,0.052,0.053,0.066,0.153,0.067,0.034,0.032,0.054,12.36,
7/27/2014 0:00,200,0.8,8.1,27.59,99.8,30.53,24.6,33.58,7/27/2014 14:13,99.8,7/27/2014 23:58,36.61,7/27/2014 15:29,2.437,7/27/2014 14:21,24.2,7/27/2014 5:28,53.31,7/27/2014 13:15,26.23,7/27/2014 6:57,0,7/27/2014 0:00,117.4,1.007719,456.9,39468.89,766.2,3.231,3.416,169,655.4,0.449,153.6,57.69,0.474,0.047,0.038,0.045,0.144,0.073,0.025,0.027,0.05,12.36,
7/28/2014 0:00,201,0,7.957,26.96,97.4,29.91,23.72,33.02,7/28/2014 12:29,100,7/28/2014 0:21,35.41,7/28/2014 15:58,2.597,7/28/2014 14:51,23.23,7/28/2014 6:09,53.97,7/28/2014 12:26,25.99,7/28/2014 7:37,0,7/28/2014 0:00,104.1,0.8931038,409.8,35399.9,765,3.323,2.946,158.3,616.3,0.412,150.9,54.89,0.449,0.043,0.044,0.038,0.138,0.066,0.019,0.019,0.044,12.36,
7/29/2014 0:00,202,35.4,8.84,24.62,100,27.39,22.64,31.07,7/29/2014 11:07,100,7/29/2014 4:21,29.68,7/29/2014 11:23,2.677,7/29/2014 16:53,22.73,7/29/2014 23:23,66.43,7/29/2014 10:59,25.42,7/29/2014 7:32,0,7/29/2014 0:00,63.17,0.5421692,256.9,22192.21,765.1,1.986,1.38,104,413,0.292,136.4,48.01,0.399,0.04,0.04,0.035,0.099,0.036,0.01,0.011,0.021,12.36,
7/30/2014 0:00,203,0.3,8.84,25.74,100,28.49,22.92,32.31,7/30/2014 14:29,100,7/30/2014 0:00,34.87,7/30/2014 15:07,2.597,7/30/2014 10:18,22.2,7/30/2014 3:17,61.46,7/30/2014 12:39,24.01,7/30/2014 6:55,0,7/30/2014 0:00,106.8,0.9167467,426.5,36844.96,764.2,3.249,3.737,179.6,705.9,0.325,153,38.2,0.433,0.021,0.03,0.043,0.141,0.048,0.016,0.011,0.014,12.36,
7/31/2014 0:00,204,48.4,9.87,24.7,100,27.05,23.58,30.04,7/31/2014 11:53,100,7/31/2014 0:00,29.05,7/31/2014 14:54,2.597,7/31/2014 13:42,22.36,7/31/2014 2:14,79.18,7/31/2014 11:55,24.95,7/31/2014 7:43,0,7/31/2014 0:04,50.83,0.4362936,206.7,17852.04,764,1.88,1.276,97.7,386.1,0.253,156,35.84,0.33,0.012,0.015,0.026,0.128,0.043,0.009,0.008,0.014,12.39,
8/1/2014 0:00,205,1.8,9.86,26.39,99,28.94,24.28,31.72,8/1/2014 13:28,100,8/1/2014 0:00,34.92,8/1/2014 15:58,3.076,8/1/2014 10:57,22.77,8/1/2014 3:00,62.22,8/1/2014 15:24,24.63,8/1/2014 6:17,0,8/1/2014 0:00,110.2,0.9461274,436.9,37740.23,763.6,2.888,3.468,169.8,666.3,0.403,153.4,45.64,0.492,0.025,0.048,0.05,0.157,0.06,0.028,0.02,0.015,12.35,
8/2/2014 0:00,206,77.9,9.88,24.5,100,25.54,25.28,26.14,8/2/2014 17:24,100,8/2/2014 4:26,28.78,8/2/2014 0:00,4.195,8/2/2014 14:41,22.4,8/2/2014 8:10,92.7,8/2/2014 2:28,24.46,8/2/2014 11:27,0,8/2/2014 0:00,9.15,0.07854395,44.47,3841.265,764.3,0.817,1.249,13.81,64.58,0.775,139.8,69.49,0.61,0.084,0.108,0.117,0.217,0.101,0.038,0.042,0.068,12.33,
8/3/2014 0:00,207,0,9.81,27.22,93.6,28.88,24.92,31.93,8/3/2014 14:30,100,8/3/2014 0:00,35.34,8/3/2014 15:43,2.916,8/3/2014 13:09,24.06,8/3/2014 20:45,56.11,8/3/2014 14:21,24.52,8/3/2014 6:28,0,8/3/2014 0:00,122.6,1.052693,477.9,41284.35,765.3,2.496,3.819,179.3,696.5,0.674,140,69.3,0.467,0.073,0.088,0.09,0.205,0.092,0.036,0.038,0.051,12.41,
8/4/2014 0:00,208,11.7,9.84,26.71,99.6,29.12,25.22,31.36,8/4/2014 13:48,100,8/4/2014 2:04,33.36,8/4/2014 15:59,3.476,8/4/2014 22:26,24.13,8/4/2014 4:32,67.39,8/4/2014 15:21,26.24,8/4/2014 6:40,0,8/4/2014 0:00,85.9,0.7373778,336.5,29065.29,764.8,2.119,2.24,144.7,561.6,0.554,172.7,62.19,0.49,0.033,0.033,0.046,0.167,0.128,0.055,0.041,0.053,12.39,
8/5/2014 0:00,209,14,9.88,26.99,97.4,29.59,25.89,31.89,8/5/2014 14:01,100,8/5/2014 0:39,33.85,8/5/2014 15:16,3.076,8/5/2014 13:49,24.41,8/5/2014 4:33,70.04,8/5/2014 14:03,26.42,8/5/2014 6:24,0,8/5/2014 0:00,87.6,0.7518465,352,30404.78,764.3,1.916,2.44,152.3,603.7,0.454,160.5,61.62,0.442,0.041,0.035,0.038,0.145,0.084,0.027,0.031,0.053,12.38,
8/6/2014 0:00,210,3,9.83,27.4,98.3,30.56,24.87,32.56,8/6/2014 12:42,100,8/6/2014 3:13,35.55,8/6/2014 14:53,2.996,8/6/2014 14:46,24.79,8/6/2014 3:17,66.66,8/6/2014 13:49,27.02,8/6/2014 6:53,0,8/6/2014 0:00,106.6,0.9146924,420.3,36309.23,764.9,2.38,2.83,170.9,669.1,0.465,134.1,52.73,0.488,0.046,0.077,0.063,0.165,0.052,0.02,0.021,0.021,12.36,
8/7/2014 0:00,211,0,9.69,27.44,95.7,30.81,25.01,32.77,8/7/2014 13:24,100,8/7/2014 1:11,36.53,8/7/2014 15:26,2.836,8/7/2014 13:09,24.32,8/7/2014 1:07,53.09,8/7/2014 12:28,26.89,8/7/2014 7:22,0,8/7/2014 0:00,120.2,1.031513,470.9,40679.3,765.1,2.846,3.102,180.7,702.6,0.456,153.5,51.31,0.487,0.036,0.044,0.05,0.178,0.071,0.024,0.022,0.031,12.37,
8/8/2014 0:00,212,11.1,9.82,26.05,96.8,28.79,25.46,30.37,8/8/2014 10:51,100,8/8/2014 4:02,31.23,8/8/2014 16:20,3.236,8/8/2014 11:09,23.08,8/8/2014 4:37,72.21,8/8/2014 9:51,26.49,8/8/2014 7:28,0,8/8/2014 0:00,67.59,0.5801628,236.1,20391.6,765.5,1.848,1.46,112.8,369.9,0.429,151.6,55.3,0.456,0.03,0.037,0.051,0.153,0.064,0.028,0.027,0.039,12.38,
8/9/2014 0:00,213,14.5,9.84,26.47,100,29.72,22.9,32.06,8/9/2014 14:07,100,8/9/2014 2:13,35.62,8/9/2014 16:00,3.396,8/9/2014 8:34,22.57,8/9/2014 2:49,62.53,8/9/2014 14:06,25.5,8/9/2014 6:20,0,8/9/2014 0:00,111.7,0.9590171,390.2,33705.61,765,3.049,3.223,176.6,642.3,0.454,152.9,54.14,0.484,0.046,0.054,0.051,0.147,0.078,0.026,0.023,0.029,12.35,
8/10/2014 0:00,214,0.6,9.74,26.4,91.9,29.55,25.34,32.35,8/10/2014 13:30,100,8/10/2014 0:00,34.41,8/10/2014 15:17,3.156,8/10/2014 15:29,22.13,8/10/2014 6:37,60.96,8/10/2014 11:55,25.47,8/10/2014 7:33,0,8/10/2014 0:00,104.9,0.9003145,412,35588.01,764.7,3.266,2.978,177.5,686.7,0.446,157.6,62.18,0.475,0.045,0.032,0.038,0.135,0.065,0.026,0.034,0.072,12.36,
8/11/2014 0:00,215,8.8,9.77,26.59,100,29.54,24.87,31.44,8/11/2014 14:17,100,8/11/2014 3:17,34.08,8/11/2014 15:31,3.156,8/11/2014 9:09,23.96,8/11/2014 3:34,72,8/11/2014 15:23,26.49,8/11/2014 7:17,0,8/11/2014 0:00,84.7,0.7269007,332.5,28725.78,764.4,2.342,2.363,141.8,554.4,0.433,160.2,57.23,0.465,0.034,0.036,0.046,0.143,0.076,0.024,0.027,0.049,12.37,
8/12/2014 0:00,216,4.6,9.82,27.11,97.1,29.78,25.83,31.8,8/12/2014 12:57,100,8/12/2014 0:00,33.63,8/12/2014 15:50,2.597,8/12/2014 12:40,24.33,8/12/2014 2:46,71.93,8/12/2014 13:05,26.63,8/12/2014 6:34,0,8/12/2014 0:00,82,0.7039071,327.4,28281.9,765.1,2.086,2.383,137.4,544.7,0.442,142.1,46.59,0.44,0.029,0.055,0.063,0.198,0.049,0.017,0.014,0.017,12.36,
8/13/2014 0:00,217,0.1,9.73,27.75,90.7,30.72,26.13,32.46,8/13/2014 12:26,99.4,8/13/2014 6:30,35.87,8/13/2014 15:08,3.236,8/13/2014 10:32,24.48,8/13/2014 4:45,57.88,8/13/2014 11:48,27.14,8/13/2014 7:05,0,8/13/2014 0:00,108.1,0.9274549,418.9,36186.73,765.3,2.461,2.794,165.3,638.7,0.519,158.9,56.61,0.481,0.032,0.046,0.056,0.184,0.091,0.043,0.03,0.038,12.37,
8/14/2014 0:00,218,0,9.56,27.44,98.9,30.54,23.58,32.8,8/14/2014 12:19,99.2,8/14/2014 23:53,35.79,8/14/2014 15:23,3.316,8/14/2014 17:20,23.55,8/14/2014 23:44,59.9,8/14/2014 10:49,26.88,8/14/2014 7:22,0,8/14/2014 0:03,109.8,0.9426735,426.1,36804.31,765.1,2.879,2.938,171.1,658.8,0.516,157.6,63.59,0.477,0.045,0.037,0.049,0.165,0.086,0.03,0.036,0.066,12.36,
8/15/2014 0:00,219,0,9.42,26.99,91.4,29.46,25.95,32.22,8/15/2014 12:14,100,8/15/2014 2:23,33.83,8/15/2014 15:41,3.875,8/15/2014 11:51,23.15,8/15/2014 2:08,62.13,8/15/2014 12:17,26.02,8/15/2014 7:47,0,8/15/2014 0:00,90.7,0.7784733,218.4,18869.12,765,2.79,2.514,150,456.2,0.486,160,59.37,0.47,0.036,0.032,0.042,0.164,0.094,0.034,0.032,0.052,12.37,
8/16/2014 0:00,220,16.4,9.78,25.88,99.1,27.65,26.16,28.14,8/16/2014 12:09,100,8/16/2014 2:53,28.61,8/16/2014 0:00,2.996,8/16/2014 9:50,24.17,8/16/2014 4:38,89.6,8/16/2014 12:06,26.46,8/16/2014 6:30,0,8/16/2014 0:00,33.11,0.2842229,21.12,1824.559,764.9,0.796,0.65,52.53,23.38,0.314,168.1,44.62,0.373,0.014,0.013,0.029,0.123,0.071,0.025,0.017,0.023,12.36,
8/17/2014 0:00,221,7.1,9.87,27.03,100,29.06,24.45,30.95,8/17/2014 15:28,100,8/17/2014 21:32,32.71,8/17/2014 16:05,3.476,8/17/2014 8:24,24.38,8/17/2014 23:14,74.22,8/17/2014 15:24,26.47,8/17/2014 6:31,0,8/17/2014 0:03,71.87,0.61687,10.51,908.0895,764.9,1.6,2.093,110.3,10.34,0.379,156.4,50.33,0.381,0.024,0.022,0.042,0.158,0.062,0.024,0.019,0.028,12.36,
8/18/2014 0:00,222,0.1,9.88,26.87,99.3,29.37,24.45,31.78,8/18/2014 12:50,100,8/18/2014 0:00,32.93,8/18/2014 15:00,3.476,8/18/2014 13:32,24.22,8/18/2014 6:31,66.21,8/18/2014 13:11,26.73,8/18/2014 7:12,0,8/18/2014 0:00,76.49,0.6565269,120.8,10431.6,763.4,2.327,2.016,128.2,310.3,0.427,178.2,59.16,0.49,0.037,0.017,0.031,0.121,0.102,0.036,0.033,0.053,12.36,
8/19/2014 0:00,223,6.9,9.87,26.72,100,28.98,24.89,31.36,8/19/2014 14:08,100,8/19/2014 1:21,32.43,8/19/2014 15:33,2.996,8/19/2014 12:55,23.89,8/19/2014 5:40,70.91,8/19/2014 14:08,26.12,8/19/2014 7:22,0,8/19/2014 0:00,71.4,0.6128388,90.9,7852.735,764.2,2.302,2.044,125.5,246.3,0.454,175,60.9,0.509,0.035,0.02,0.034,0.133,0.109,0.032,0.031,0.06,12.35,
8/20/2014 0:00,224,32.3,10,25.8,100,28.39,24.57,31.5,8/20/2014 12:58,100,8/20/2014 0:00,32.71,8/20/2014 15:22,4.195,8/20/2014 2:46,22.74,8/20/2014 3:21,73.78,8/20/2014 13:00,25.62,8/20/2014 6:29,0,8/20/2014 0:06,68.58,0.5886222,115.3,9961.593,764.3,2.209,2.15,126.5,290.9,0.341,167.3,54.01,0.413,0.029,0.021,0.026,0.108,0.07,0.021,0.022,0.045,12.36,
8/21/2014 0:00,225,14.4,10.06,26.26,100,28.57,25.28,30.7,8/21/2014 12:12,100,8/21/2014 0:00,31.44,8/21/2014 15:59,4.754,8/21/2014 17:05,23.79,8/21/2014 6:21,76.22,8/21/2014 12:03,26.25,8/21/2014 7:00,0,8/21/2014 0:00,63.99,0.5492684,72.19,6235.984,761.4,1.971,1.673,110.7,255.6,0.478,182.8,52.18,0.603,0.025,0.016,0.036,0.146,0.146,0.042,0.029,0.037,12.37,
8/22/2014 0:00,226,55.1,10.09,24.59,100,25.79,24.28,25.57,8/22/2014 0:01,100,8/22/2014 0:00,27.78,8/22/2014 0:01,3.875,8/22/2014 15:32,23.81,8/22/2014 14:35,97.5,8/22/2014 17:33,24.44,8/22/2014 23:59,0,8/22/2014 0:00,6.427,0.05516131,6.432,555.5895,761.1,0.463,0.994,8.98,6.427,0.409,147.3,51.52,0.471,0.043,0.046,0.061,0.138,0.063,0.015,0.013,0.03,12.32,
8/23/2014 0:00,227,13.1,9.96,25.58,100,25.62,25.13,30.34,8/23/2014 13:40,100,8/23/2014 0:00,27.49,8/23/2014 15:19,5.153,8/23/2014 5:59,24.09,8/23/2014 4:08,80,8/23/2014 13:42,24.19,8/23/2014 7:01,0,8/23/2014 0:00,26.52,0.2276632,34.98,3021.942,761.6,1.153,1.181,59.67,106.3,0.665,151.6,70.06,0.509,0.075,0.088,0.09,0.176,0.111,0.036,0.043,0.046,12.42,
8/24/2014 0:00,228,14.1,10.04,26.57,99.2,28.73,23.32,31.89,8/24/2014 13:38,100,8/24/2014 0:00,34.34,8/24/2014 15:43,4.514,8/24/2014 14:08,23.3,8/24/2014 5:01,63.8,8/24/2014 14:21,24.92,8/24/2014 6:27,0,8/24/2014 0:03,101.3,0.8697204,221.4,19126.1,761.1,2.588,3.085,163.5,429,0.627,160.6,63.65,0.564,0.084,0.09,0.081,0.163,0.112,0.028,0.035,0.034,12.39,
8/25/2014 0:00,229,0.6,9.95,26.96,94.6,29.14,25.31,32.37,8/25/2014 13:19,99.5,8/25/2014 0:57,34.34,8/25/2014 14:40,4.754,8/25/2014 14:44,23.23,8/25/2014 4:32,65.09,8/25/2014 13:20,25.12,8/25/2014 7:37,0,8/25/2014 0:00,103.8,0.8911875,172.6,14905.74,761.5,2.643,3.004,177.6,489.7,0.868,140.5,84.5,0.581,0.168,0.13,0.099,0.16,0.118,0.041,0.073,0.08,12.38,
8/26/2014 0:00,230,1.1,9.83,28.04,98.9,29.98,26.13,33.27,8/26/2014 15:26,99.7,8/26/2014 23:50,35.87,8/26/2014 16:02,4.035,8/26/2014 12:39,25.4,8/26/2014 0:03,61.23,8/26/2014 15:40,26.33,8/26/2014 7:08,0,8/26/2014 0:17,101.4,0.8703241,86,7425.929,764.2,2.344,3.019,167.1,257.6,0.736,136.9,57.71,0.449,0.066,0.093,0.155,0.275,0.07,0.023,0.029,0.024,12.37,
8/27/2014 0:00,231,0,9.73,27.82,93.1,29.86,26.22,31.67,8/27/2014 11:36,98.9,8/27/2014 0:00,32.69,8/27/2014 14:46,3.156,8/27/2014 14:40,25.67,8/27/2014 6:24,70.7,8/27/2014 11:31,27.6,8/27/2014 6:53,0,8/27/2014 0:01,65.97,0.5662684,17.58,1518.157,764,1.66,1.639,110.1,19.87,0.503,157,65.57,0.455,0.044,0.038,0.063,0.147,0.074,0.039,0.063,0.035,12.37,
8/28/2014 0:00,232,0,9.6,27.85,93.7,30.19,25.22,32.3,8/28/2014 14:28,98.1,8/28/2014 2:07,35.47,8/28/2014 15:48,3.476,8/28/2014 11:59,24.84,8/28/2014 23:59,63.48,8/28/2014 14:33,26.99,8/28/2014 6:33,0,8/28/2014 0:01,99.7,0.8556401,42.76,3693.862,764,2.21,2.676,164.2,226,0.583,147.4,57.14,0.522,0.049,0.061,0.091,0.205,0.085,0.038,0.037,0.017,12.36,
8/29/2014 0:00,233,30.6,10.11,25.01,100,27.93,23.32,31.66,8/29/2014 11:22,100,8/29/2014 1:20,31.01,8/29/2014 12:29,2.357,8/29/2014 13:18,22.58,8/29/2014 6:32,65.67,8/29/2014 11:21,26.01,8/29/2014 7:03,0,8/29/2014 0:00,56.1,0.4815565,52.02,4493.577,765.1,2.104,1.302,104,157.1,0.226,161.1,42.21,0.336,0.017,0.014,0.022,0.089,0.04,0.009,0.025,0.009,12.36,
8/30/2014 0:00,234,1.5,10.07,25.7,100,27.86,23.87,30.92,8/30/2014 14:06,100,8/30/2014 0:00,32.11,8/30/2014 15:40,2.757,8/30/2014 12:11,22.56,8/30/2014 5:17,72.23,8/30/2014 12:34,24.5,8/30/2014 7:08,0,8/30/2014 0:00,75.56,0.6485499,26.19,2262.759,764.6,2.656,2.547,133.9,35.29,0.376,154.2,46.19,0.455,0.028,0.024,0.044,0.153,0.051,0.022,0.033,0.023,12.35,
8/31/2014 0:00,235,7.4,10.08,25.71,100,28.41,23.75,31.27,8/31/2014 12:28,100,8/31/2014 0:00,32.3,8/31/2014 15:19,3.715,8/31/2014 11:33,22.47,8/31/2014 5:22,66.5,8/31/2014 10:55,25.26,8/31/2014 7:28,0,8/31/2014 0:00,79.37,0.6812883,191.6,16548.68,764.3,2.766,2.283,136.2,401.6,0.36,146.9,54.61,0.449,0.04,0.032,0.043,0.11,0.04,0.022,0.041,0.033,12.37,
9/1/2014 0:00,236,0.5,10.02,25.96,100,29.18,23.93,32.04,9/1/2014 12:52,100,9/1/2014 0:00,34.79,9/1/2014 15:39,3.715,9/1/2014 10:38,22.06,9/1/2014 4:22,65.89,9/1/2014 13:02,24.81,9/1/2014 7:24,0,9/1/2014 0:00,106.6,0.915333,262,22632.09,764.1,3.146,3.294,178.9,579.2,0.382,153.6,40.05,0.469,0.022,0.028,0.057,0.168,0.053,0.023,0.021,0.009,12.35,
9/2/2014 0:00,237,4.8,10.02,26.22,100,29.18,24.01,30.89,9/2/2014 11:56,100,9/2/2014 0:00,32.72,9/2/2014 15:23,3.156,9/2/2014 13:41,23.37,9/2/2014 2:11,75.85,9/2/2014 13:58,26.3,9/2/2014 7:46,0,9/2/2014 0:00,71.32,0.6121742,227.7,19666.53,763.6,2.359,2.144,113.4,413.4,0.307,149.3,37.81,0.411,0.02,0.021,0.053,0.135,0.04,0.018,0.016,0.004,12.36,
9/3/2014 0:00,238,0.6,9.96,26.71,99.8,29.56,24.72,31.6,9/3/2014 12:57,100,9/3/2014 0:00,34.03,9/3/2014 15:41,2.038,9/3/2014 10:19,23.55,9/3/2014 2:20,64,9/3/2014 14:48,26.16,9/3/2014 6:56,0,9/3/2014 0:00,87.6,0.7515851,199.6,17243.96,764.1,2.592,2.548,130.7,398.8,0.328,152.8,41.84,0.415,0.02,0.026,0.047,0.146,0.045,0.019,0.02,0.005,12.35,
9/4/2014 0:00,239,19.8,10.07,25.98,100,29.2,24.6,29.92,9/4/2014 10:28,100,9/4/2014 0:10,32.62,9/4/2014 14:36,5.393,9/4/2014 10:06,24.33,9/4/2014 0:04,78.36,9/4/2014 10:22,26.71,9/4/2014 7:34,0,9/4/2014 0:00,71.44,0.6132089,3.209,277.1723,764.3,1.698,1.779,131.4,3.926,0.35,156.6,43.57,0.459,0.018,0.018,0.058,0.128,0.058,0.027,0.04,0.003,12.35,
9/5/2014 0:00,240,12,10.03,26.24,100,29,24.1,30.77,9/5/2014 10:44,100,9/5/2014 0:00,32.67,9/5/2014 15:44,2.996,9/5/2014 11:38,23.8,9/5/2014 20:25,74.13,9/5/2014 11:38,26.16,9/5/2014 7:58,0,9/5/2014 0:00,73.73,0.6328833,14.19,1226.096,763.6,2.251,2.158,119.6,91.9,0.291,142.1,40.53,0.396,0.024,0.03,0.063,0.104,0.034,0.016,0.018,0.002,12.36,
9/6/2014 0:00,241,0.1,9.97,26.53,98.1,29.44,24.84,31.74,9/6/2014 12:43,100,9/6/2014 0:00,33.95,9/6/2014 14:50,2.517,9/6/2014 14:13,23.61,9/6/2014 5:13,65.35,9/6/2014 13:44,25.94,9/6/2014 7:09,0,9/6/2014 0:00,88.4,0.7590742,69.06,5965.355,763.2,2.477,2.706,143.8,292,0.336,154.1,40.87,0.407,0.021,0.021,0.059,0.142,0.043,0.021,0.028,0.001,12.36,
